trip_id,0
1555249,['1295289' '1386991' '410562']
1303711,
1377730,['1048384' '1053474' '1080177']
1053190,['1138561' '1177487' '1219643' '1320058' '1338367' '1344957']
1143538,['1124351' '1136974' '1265565' '1353315' '19303' '237835' '55409']
1296690,
420044,
120039,
28989,
1519262,
1363601,
1420533,
18165,
36329,['1326673' '1332323' '1526324']
138611,
1164786,
1114546,
1291379,
1305292,
1245683,['1047525']
1264394,
1445672,
173636,
59609802_1.031963,
1051662,
1397227,
1213921,
1428038,
229942,
1223922,
138495,
305644,['1247274']
1325761,
1267616,
26634,['1320682']
1410408,
253976,
1354193,"['1001018' '1011411' '109342' '1155854' '1206173' '1256458' '1263588'
 '184820' '27664']"
1244511,
29550387#1_1.031488,
368647,
1109230,
1550449,
1479652,['1063426' '1262190' '126474' '1307623' '1509178' '168015' '281884']
1524125,
178328,['139761']
1377485,
262290,['1550155']
1103930,
1586089,
1052285,
1417998,
140173,
1210930,
1227262,['1372554']
1117374,
57868214#1_3.027557,
139716,
1371004,
1433397,
1156804,
1326190,
1015215,
1005367,
237557,
1283321,
1062379,['1149015']
158934,
1304791,
1195361,
120300,
1431790,
1205835,
1011538,
59609802_2.027911,['59609802_1.026265' '59609802_2.026921']
1122334,['1070710' '1314550' '1352277' '1501776']
1090401,
59609802_2.025757,
1428256,
59609802_1.025927,
1465404,['1288959']
1017673,['1154137' '1207384' '1422855' '1423078' '1556707']
1504232,
1382515,
59609802_1.026238,
1333155,
1343659,['1515146']
59609802_1.025995,['59609802_1.024889']
1295951,['1014591']
156714,
59609802_2.027971,
29550387#1_1.026479,
1223919,
444834,['1115052' '1431146']
182146,
1126375,['1438650']
59609802_2.026202,
1402042,
179868,
216369,['1120107' '1355252' '1501607']
1090390,
1406650,
1231818,['1341521']
1377863,
1560499,
1074068,
1482824,
1047411,
180683,['1453974' '196547']
24491335#2_1.029191,
29550387#1_1.029759,['29550387#1_2.025840']
243490,['1393']
1139343,
1130514,
245633,['1090062' '1158402']
1191335,
1590203,
1540509,
207988,
327611,
202052,['1255276']
1512886,['1303051' '134411' '1371086' '188709']
194490,
1344651,
1444512,
173965,
1487245,
1280577,['1084751']
1004510,
1226731,['1392459']
1500248,['1189771']
1405290,['348862']
1464580,
1334813,
1247899,
1367834,
294022,['1066112' '1149222' '1406521' '1456411']
1377384,
1296497,['1081115' '1228699' '1330520' '157321' '17122' '354555' '418149']
1032635,
29550387#1_1.028320,
1084929,
1230161,
402053,['1065351' '129043']
1109686,
13599,
226282,
1064623,
2801,
100547,
329389,['117931']
1244858,
1096701,
1440835,
1267404,
1270629,
1457967,
1309245,['213909']
1325048,
1448431,
1252884,['1536234']
1296701,
1066203,['1129329' '1168553']
1245409,
1039069,['1038527' '1045267' '1073344' '1185706' '1505255' '1555561']
1387718,
160526,
250328,
29550387#1_2.027221,
1106692,"['1038072' '1082625' '109342' '1171061' '1185784' '123768' '1278236'
 '1311266' '1333068' '1400740' '1550538' '175199' '230188' '255127']"
367279,
1172646,['1087685' '1296537' '1459710']
1120784,
1331817,
1316810,
1530667,['1181036' '199222']
1542691,['1178043']
29550387#1_2.028270,
1439763,
1396562,['1581388']
1080870,
1445700,
365512,
1172265,['1089646' '132065' '252173']
1087308,
1528521,['1066112' '1100560' '1406521' '164712']
29550387#1_1.027270,
29550387#1_2.027150,
1274080,
1501842,
1302953,
1156516,
1189862,
1159180,
1328606,
237164,['1363903' '1535039']
1043990,['1353181']
1224172,
1539758,
1591292,
1512943,
1290750,
1195063,
57868214#1_2.027027,
1387724,
1295997,
57868214#1_1.028073,['57868214#1_1.024840' '57868214#1_2.027874']
1459907,
1398005,['1402581']
1257826,
57868214#1_1.027573,
1189067,['1076364' '1316942' '1322773' '1534128' '1544505' '1544571' '1569588']
29550387#1_1.026286,
202842,['1177543' '1289715' '1503394' '299254']
1248031,
29550387#1_1.028000,
101799,
29550387#1_1.026763,['29550387#1_1.024883']
1241588,['228510']
115837,
57868214#1_1.025951,
59609802_1.031019,
1071441,
1488860,
1300668,
1494814,
207633,
1024704,
308130,
434197,['1385492']
1322974,
157874,
1111513,
211054,['1022879' '1213599' '1276107']
335205,
1023987,
29550387#1_1.026939,
1299061,
1200800,
1113486,
59609802_1.026333,['59609802_2.026505']
59609802_2.027641,
286827,['1211382']
1352387,
1143969,
59609802_1.027216,['59609802_1.031533']
206110,
17811,
1019353,
120182,
1329659,
29550387#1_1.032188,
1144401,['112675' '196920']
57868214#1_3.026459,
1521283,['255541']
187168,['1538382']
57868214#1_2.027565,['57868214#1_2.026924']
290688,
165849,
279535,['1051536' '1309794']
1494607,"['1048405' '1059877' '1110653' '1144501' '124785' '1286819' '1288876'
 '1296888' '130293' '1306871' '1460471' '1539693' '159040' '173919'
 '19222' '279015']"
1332060,
180229,['1007069' '1135294']
1470978,
1490298,
1142429,['1341521']
1209316,
1463849,
1518928,
1071584,
234348,
59609802_1.027184,
1379048,
24491335#2_1.030758,['24491335#2_3.027190']
405431,['1177452' '1367487']
1169601,
1216433,
1234042,['1569260']
59609802_2.025951,
1581510,
163883,['1082530' '112675' '118384' '196920']
309210,
314566,
1158877,
1588595,['109361']
1189118,
253052,
59609802_1.028556,
1501523,
263886,
1565363,['1023079' '1062964' '1189314' '133537' '1519934']
1389714,
632313,
1337938,['1439507']
155866,
568780,['1422841']
1083567,
206919,
101918,
1207999,
1289939,
1306250,
1174696,
1324786,
59609802_1.024903,['59609802_2.026328']
1275136,
1274504,['238333']
29550387#1_1.024014,
1159145,
1227218,
1038761,
57868214#1_1.023701,
1317187,
1126228,
1159745,['136576']
1342085,
1430468,['106544' '1396752']
1244597,['1094568' '1216814' '1569225']
1557844,['145535' '1471574' '153947']
1580854,['1227274']
166750,['1047837' '1162664' '1253856']
1288217,['1193757']
257024,['1031659' '1375858' '1414768' '252221' '372552']
1086850,
1533287,
1286805,
206580,['1582308']
292428,['1536888']
1156315,
1517208,['1075448']
1167627,
1059002,
57868214#1_1.022924,
182300,
1170267,['1092636' '1397031' '1398773' '1527329' '1560760']
1089812,
1465412,
1416181,['1147749' '1235969' '1250402' '126653' '162768']
1489536,
1087415,
105778,
1525709,
316080,
1074128,['1508440']
1379104,['1320413']
1173678,
1346652,
1038001,
1333722,
1307220,
1395568,['1072463' '1332518' '1453452' '1475480']
111010,
29550387#1_1.025091,
1528643,['1208250' '1384107']
254219,['1413154']
1225519,
1259295,
1260911,
1171138,
226985,
167301,
126266,
142229,
1475633,
1208135,['1029032' '124581' '22910']
1345551,
57868214#1_3.027710,
18325,
1526947,
1367697,
29550387#1_2.026847,
57868214#1_1.024705,
1225630,
1215527,
260573,
1155867,
1165956,['1023188' '1057835' '1560671']
1402982,['1026904']
380236,
1072591,
1069240,['1020845' '1501288']
305130,
1053607,['104802']
1579713,
1547586,
1045576,['1374246']
1003435,['1288959' '1324356' '1350418' '1461729']
1399265,
1106690,
59609802_1.024871,
1271070,['313059']
1331537,
1343798,['141142']
240926,['120154']
1015368,
1203389,['1021394' '1464755']
1353139,
1101777,['1427893' '1490986']
1520043,['1032693' '1045045' '1093970']
1178219,
1570516,
186331,
222191,
1176981,
1475224,
1227452,
165090,
1259466,
1480024,
1340117,
59609802_1.025422,
285955,['1075481' '1151233' '1185829' '1253161' '312739']
1131204,['1354453' '1370058' '1408517']
1194666,['1140352' '1193159' '1201094']
59609802_1.025187,
59609802_2.027520,
13260,['1331901']
1192465,
232765,['1336489']
1435388,
30147,['103211' '1084216' '1386732' '217380']
1249542,
1502025,
1479131,
1589143,['1140011' '1145316' '1297330' '1529939']
1524405,
1321167,['1110532' '1216259' '155909']
59609802_1.022610,
1539051,
1402764,
240204,
305034,
1240223,
1398371,['1429498']
1349018,['1419911']
148235,['1045045' '1069244' '1317547' '1352049' '1512785' '1556041']
1214680,"['1026989' '1048405' '1115746' '1118053' '1288876' '135290' '147393'
 '1553150' '161744' '19222' '246198']"
1534611,
1522999,
59609802_2.026406,
1301713,
272928,
1230045,
1405266,
1230745,
1069107,['1456505']
1347199,
59609802_1.031851,
1095009,
29550387#1_1.027107,
298595,
29550387#1_1.030915,
1121056,
1302494,['1141249']
1287774,
123842,['1236035']
1341313,
1460976,['1506361']
1109304,
1067018,
1232467,['40696']
121020,
1131126,
57868214#1_1.024074,
1162556,
103246,
1087950,
124917,['1541478']
1494447,
24491335#2_3.026296,
1116993,['1041160' '1200909' '1501246' '151985']
1247150,
1031492,
1388880,
57868214#1_1.028786,
59609802_1.028211,
1447222,
29550387#1_1.024216,
120944,
409053,
1297241,
29550387#1_1.025482,
268863,
145364,
1035757,
1473970,
1277495,
137560,
1073478,
1211908,
1096671,
1322375,['1302024']
59609802_1.031535,
100229,
362898,
1173873,
1440831,
1542026,
1024185,
1167075,
29550387#1_1.031376,
1411976,['109342' '1278236' '1400740' '1553150' '187008' '234500' '255127']
1276446,
1188775,
1306062,
1162766,
1183460,
1353610,
1294769,
1545548,
24049,
1382938,
1423229,
1065282,
243945,['1378833']
297640,
1308050,
132415,
229398,
1176061,
1464117,['181144']
1580205,['1134260']
59609802_2.027153,
1032049,"['115700' '1301882' '135555' '1393264' '1500269' '187775' '323592'
 '325177']"
1433663,
1287987,
59609802_1.031671,
1526798,
107162,
59609802_1.030863,
1335440,
1359179,
1493712,
190123,
59609802_2.026860,
1243562,['1077201']
1169470,
1242866,['1027398' '1106269' '1288959' '1350971' '1404705' '1580730']
57868214#1_1.028009,['57868214#1_1.025464']
1463528,
1458961,
1189208,
1527816,['1050881' '1261719']
57868214#1_1.025107,
1258208,
1469744,
59609802_1.032148,
1412222,
170642,
1171466,['1134948' '116790' '1326413' '261739' '264616' '318365']
170933,
1091961,
1485510,
1278501,
21435,
1314262,['1530438']
1060236,
1189162,
24491335#2_1.028204,
16728,
1009590,
1323851,['1144554' '1543283' '308376' '388698']
24491335#2_1.030921,['24491335#2_1.027747']
1177118,
29550387#1_1.027046,
1193842,['323846']
1508453,
1027211,
1106516,
1377164,['1202131']
1382346,
1049676,
57868214#1_3.027262,
1428579,
1174646,
1297819,
283207,
367729,
59609802_1.027717,
231818,
1117761,['1103944' '1343034']
59609802_1.031878,
302303,
1458286,
241973,['1144228']
1369173,
1144053,['1439188']
59609802_1.025744,['59609802_1.031199' '59609802_2.027171']
1206478,
1353338,
24491335#2_3.028048,
201012,
1456238,
1070701,
1103925,
1174962,
1547973,['1184027']
1298935,['1404334']
202980,
199584,
154056,
125301,
1567531,
1232907,['1153838' '339148']
1066528,
110424,
59609802_1.023641,
1001884,['1117626' '122479']
139055,
59609802_1.028254,
1096874,
462269,
276117,
1231332,
1281227,
59609802_1.031184,
1043233,
1257153,
1151078,['100011' '1333529']
1424612,
1061966,
1309811,['1230199' '1574115']
217810,
1317788,
1125530,
192713,
1574342,
1262381,
1193482,['1473564' '1555412' '203613' '215182']
1421468,
1192922,['1287456' '1422703' '189102' '228572']
126774,['1289616']
1385170,['1088642' '1139890' '1337367' '146965' '1541478' '279884']
1085598,
1349497,['1290313']
59609802_1.023550,
1136017,['1593154']
1330804,
29550387#1_2.027746,
163530,
1223274,
1278028,['1345726']
215304,
1113449,
29550387#1_1.028808,
24491335#2_3.027432,
1527403,
1047789,
1016449,
1327257,
227914,
1101607,['17674']
350719,['1468434']
59609802_1.028511,
196215,['1101721']
1412902,['1128637']
164848,
29550387#1_1.028157,
192441,
1043379,
57868214#1_1.028289,
1190130,
59609802_1.030911,
1550892,
1413522,['1433129']
212678,['1267349']
1268767,
59609802_1.030051,
224074,
1396912,
233164,
1436663,
272969,
1238269,['1405731' '182712' '244511']
1068854,['1359890']
1111053,
1385096,
1017587,
1456909,
211255,['1233709']
1170158,['1370735' '1455020' '163962']
1032766,
1190600,['1285347']
1038709,
1418827,
1086213,
1419946,
57868214#1_2.027235,['57868214#1_1.029976']
1354157,
59609802_1.030570,
1384315,['1497262']
1079903,['1428400']
1454449,
1528841,
1108492,
29550387#1_1.027584,
1519313,
1331561,
128498,['1096087']
515610,
1475601,
1539750,
59609802_2.027937,
119031,
1351099,
1247414,
1117976,
1037900,
102216,
1355525,
1384278,['1047525']
206200,
24491335#2_1.029771,
57868214#1_2.026812,
59609802_1.024745,
1233069,['1069115' '154069']
1022318,
59609802_1.022508,['59609802_1.029645']
123483,
1120011,
255099,
1141500,
119465,
107389,['1333936']
1264477,
1388202,
1450122,
1297418,
1211003,
1291116,
1088400,['1527551']
1372683,
1511539,
29550387#1_1.030819,['29550387#1_1.030285']
219489,
1502657,
1333726,
105249,
197352,['1589478']
1532601,
1109576,
1241980,['1125146' '1369405']
1223350,['1336458' '1346928' '1448439']
1071205,
1270,['358499']
1314068,
1071534,['1246636' '1404570' '1581400' '17882' '258530' '288490']
12961,
1160499,
1374757,['1496752']
337457,
1071222,
231087,['1131968' '1157625' '42687']
175576,
1532484,
1569000,['411492']
1119812,
153647,
1091607,['1512401' '1526423']
1521778,
1461822,
1430177,
59609802_1.028404,
1018585,
24491335#2_2.026656,
59609802_1.032036,
323902,
1161886,
123800,['1198393']
183205,
57868214#1_1.030675,
1326873,
57868214#1_1.026315,
1239605,
1528379,['1477421' '1591078']
406484,
1524740,['1084907']
24491335#2_1.029453,
1573968,
1262013,
1439333,
1097558,
1518370,['1066808']
57868214#1_1.026133,['57868214#1_1.023322']
1330245,
1229260,
1509835,['131745' '1488452' '224259']
1387400,
29550387#1_1.025909,['29550387#1_1.022588' '29550387#1_1.028254']
1453932,
365938,
1306172,['1575268']
1182180,
1348538,
1058579,['1447046' '1471112']
1109827,
147789,
1260486,['1286991']
1074812,
158375,['1327357' '1444599']
1084806,
1482097,['1235022' '126136']
127068,
1410700,
1075092,
1320556,
1517766,
146985,
1393214,
1537212,
208141,
230328,"['1021187' '102439' '106477' '1096199' '1109408' '1126447' '11578'
 '1171352' '1411602' '1588668' '355030']"
1422402,
1456688,
1498958,['19950' '418382']
1353224,['1110137']
244530,['1380272']
1461692,
1194557,
1034663,
1551448,
59609802_1.026482,
1364962,['126165' '1309527']
165431,
1490470,
1189620,
1219868,
29550387#1_2.026335,
1136664,
1392834,['1154418']
1185022,
59609802_1.030435,
124725,['112675']
149910,
59609802_1.026854,['59609802_1.023966']
1134194,
1003429,['1356875']
1473798,['1032693' '104954' '120873' '1400436' '1451727']
1446573,
1301950,
1160202,
348048,
1570011,"['101770' '1022516' '1300568' '134391' '1502803' '1584571' '253990'
 '274339']"
59609802_1.022827,
1157396,
358999,
126798,['107729' '1103474' '1426840']
193976,
308495,
1370495,
122817,
1006982,['1188438' '1397087']
1559784,
327091,['155442']
1167608,
1407622,
1185111,
1262808,
1238282,
1257102,
1303599,
57868214#1_1.026145,['57868214#1_3.027574']
142436,
29550387#1_1.031641,
1352163,
1503679,
1269999,
507088,
1224289,
1423335,
1452330,
1161003,
240104,
59609802_2.027196,
1018122,
199760,
1288906,
1073941,
1377286,
1003236,['1106308' '1125750' '1238365' '1387059']
1461004,
225321,
1310054,['1406579' '483466']
116838,['1024830' '1427155' '1450892' '1543227']
1465775,
1515347,
14312,['263043']
132830,
441568,
1350706,
1120037,
1029896,
1378615,
178578,
1577524,
155083,['1341154']
1061347,
1052276,
57868214#1_2.027309,
1489534,
1289662,['1471015']
1272222,
318974,
1395710,
59609802_1.030068,['59609802_1.022675']
233058,['182061']
1002801,
1184826,
1382761,
1300542,['1391727']
1022812,
1575110,
1388023,
1410813,['1001880']
1180148,
158710,
1592091,['131001']
1396129,
1591512,
281340,
1064416,
1057871,
1328979,
1048818,
1384618,['1280219']
1483269,
1545856,['1315629']
1450443,
1106484,['1047819']
1476570,
1211298,['1037824' '1080473' '122924' '1327622' '1586651']
1331853,
1580104,
188255,
333757,['1190489' '1332795' '29812']
1206937,
59609802_1.030587,
47282,
1139222,['12090' '133866' '1403455' '15094']
154973,['1536888']
1336791,
1025796,
1505713,['285937']
112337,
168022,
1120320,
1523083,['1162288']
1402820,
1151600,
1401170,
59609802_1.024069,['59609802_1.026265' '59609802_2.026379' '59609802_2.026921']
1470914,
177578,
1253213,
291552,
1328664,
1250151,
59609802_1.025826,
29550387#1_2.027390,
59609802_1.025450,
1279177,
1343156,['187669']
59609802_1.026617,
349097,['1148982']
1450170,['1576041' '174911']
1079278,
29550387#1_1.022195,
1287788,
1025694,
1150492,
1515059,
1434429,
1363000,
1580067,['1391680']
1544998,['1350248' '1501246' '1501773' '162196' '162768' '283796']
1005457,
283828,
1299641,
1315990,
1213937,
186664,
10940,['1141159' '1148056']
1223504,
1163661,
1151201,
196947,
1267341,
1363310,
1378436,['1316352']
117873,
1358152,['253287']
105898,['1106169' '1286836']
1064566,
1541969,
1491243,['1416434']
1232743,
122415,
1127350,
1583460,
268069,
1235780,
114660,['1170428' '162768']
177623,['1444808']
1487061,['1301230']
1424079,
1497796,
27776,
59609802_1.024707,
1382653,['1426148' '143425' '360047']
1247699,['1233726']
1169460,
1338656,
1279641,['1391680' '244615' '311740']
29550387#1_2.028042,
1187160,
1387399,
1411120,['1219581' '1267157' '1345656']
1450649,
161332,
155621,
143637,
1260952,
1533750,['1110519' '1353757']
1393842,['1274321' '1526767']
1450784,['412674']
1328396,
1509618,
1050125,['1047030' '1144101']
1428302,
1095478,['1575472']
59609802_1.026569,
1259941,
19635,
1468785,
1346815,
1001351,
1416302,['1104933' '1135477' '133552' '1350232' '1350342']
11997,
1243364,
1060835,
1348776,
1021199,
24491335#2_1.025186,
1096328,['1063426']
117247,['124605']
1539162,
1448111,
1293858,
121394,
1241325,
510326,
24879,
1346374,
1408242,
100899,
302745,
1319534,
190487,
1097776,
1141257,
1417694,
127936,
1322005,
151318,
1447941,
183108,
1562349,
1046625,
1305663,
226765,
1138879,
1476740,['1367487']
1584997,
1363934,['1067612' '1315645' '1487503']
1224135,
1529125,['1071265' '1082530' '1119644' '196920']
302962,
1512753,['1346206']
1016256,['267571']
1459147,
251713,
1004193,
1075270,
1467252,['1256966' '1272907' '287038']
1175914,
1446530,
1139634,
1228367,['1470420' '191633']
236380,
1210870,
1053227,
283733,
265170,['1498988']
236630,
59609802_1.022306,
1487756,['1434693']
1054285,
1520179,
236603,
27538,
1104912,['1077392' '1402036' '1510854']
1139055,
1394144,
59609802_2.027870,
24491335#2_2.028335,
1373837,
1514313,
500639,['1483440']
1544983,
1537687,['1061045' '1126495']
1120236,
1071387,
10482,['1287282' '388682']
181240,
1159429,
1084169,
1424063,['1148056']
1326519,
1563189,
1386353,['1419527']
57868214#1_2.026742,
1081225,
24491335#2_2.028177,
1040333,['1065351']
29550387#1_2.025655,
1020964,['1151233']
1085885,
1585202,
1104272,['1235491' '344770']
1319033,
1511735,
242908,
1469912,
1073650,
227638,"['109970' '1121417' '1184765' '1445429' '1463863' '1564300' '1576041'
 '231383']"
1087775,
1056429,
138235,
1018697,
29550387#1_1.026728,
59609802_1.022663,['59609802_1.031327']
1328903,
1424581,['1499554']
1497360,
105460,
1585289,
1303118,
1481926,
387764,
125423,
29550387#1_2.025719,
1555061,
1397530,['1340436']
123680,
1257044,['1078931' '1093698' '1198851' '125331' '1377610' '146859' '1543706']
1028376,
59609802_1.029987,
1348789,
29550387#1_1.022592,
1186099,
150817,
1178829,['1134948' '1193252' '1332268' '161977']
1395928,['1248651' '1395583']
59609802_1.028703,
255241,
1394162,['1339407']
1099622,['1007698']
1292118,['1034898' '1188831' '124303' '1352084']
57868214#1_1.029909,
1080353,
1249790,
1355593,
1392790,
208737,['1257841' '1521254']
59609802_1.031365,['59609802_1.027675']
275593,['1095367']
166373,
576025,
506931,
1004210,
1005082,
57868214#1_2.027249,
1450801,
24491335#2_1.029048,
1413756,
1045744,
1590651,
1100956,['1371850' '1442344']
24491335#2_1.031250,
357423,
151803,
155848,['1250240' '1314420' '1364060' '1435888' '1521213' '1580153']
219294,['1562473' '338707']
1230420,
1197751,
1085628,['1539720']
1022421,
59609802_1.022084,
1208539,
256105,['109139']
1123900,
1477244,
1395271,
124368,['269410']
1589836,
1513189,
1328907,
1318255,
1400943,
1922,
263105,['187004']
1412560,['1542530']
383641,
1204203,
1015211,['1125016' '141840' '1441830' '1529388' '257851' '282497']
1339087,['1029380']
1432605,
1256744,['1276461' '1459710' '1504275']
1531171,
29550387#1_1.030799,
314143,['1115445' '1188477' '1397470' '144710' '1488010']
1062869,
1121980,
1225710,
1029486,
1390618,['1162082' '1498275']
414835,['1003565' '1064298' '1110373' '1260099']
238038,
1078691,
1416696,['270647']
1099204,
59609802_1.031024,
1008659,
1270148,['1103173' '1131251' '353447']
1147235,
1532148,
29550387#1_1.028217,
1278552,
1450208,
1202487,
1265957,
1427999,
1229313,
1039032,"['1080473' '1134788' '114990' '116817' '1327622' '1385696' '141080'
 '1473183' '1533099' '1586651' '160016' '258344']"
1157346,
1286355,
1209002,['1548432']
1430662,
288418,
1098629,
273409,['1177915']
1420867,
1136894,
1177794,
1363600,
1170372,
1152454,['1404705' '1518072' '1568464' '1580730']
1436285,
57868214#1_1.023125,
185417,['1397445']
1193673,
59609802_2.026218,['59609802_1.029383' '59609802_2.025738']
1259235,
1365898,
1489824,
29550387#1_2.026065,
1010651,
24491335#2_1.027631,
1192950,['1132867']
1013612,['159269']
24491335#2_1.032255,
223127,
1107893,['425071']
1499552,['1058196' '1221285']
1308781,
1248708,['1075481' '1185829' '343778']
1145570,
24491335#2_1.023831,
1441996,
226599,
216761,['1191048' '1474928']
1381848,
1491651,
1073135,
104057,
1234450,['1104933' '1135477' '114398' '133552' '1413121']
29550387#1_1.022578,
1227849,
1399442,
59609802_1.024467,
108393,
1055832,
1568901,
1252880,"['102519' '1087078' '1134260' '121182' '1227054' '1243090' '1308628'
 '1441997' '144695']"
1337541,
265008,
1005683,
478416,
24491335#2_2.025811,
204982,
59609802_1.025063,
1478335,['1447604' '169046']
1321694,
1443431,
1583604,
59609802_1.023031,['59609802_1.023491']
1288402,"['1102015' '1186951' '1200726' '1336458' '1346928' '1370735' '1448439'
 '1455020' '1498347' '1507401' '1577587' '163962']"
1588096,
1196150,['1046106']
1550812,['1040435' '121226' '1358100' '1458218' '178417' '200019']
1194120,
112432,
1356,
57868214#1_3.025813,['57868214#1_1.024732' '57868214#1_1.025727']
59609802_2.027306,['59609802_2.026141']
200800,
191491,
1554901,
1044260,
146498,
1155226,
1004260,
1007654,['1425558']
1368440,
1304016,['1386194' '392682']
1316660,
1051077,['1205421']
1039058,
316410,
1486570,
1430185,
1536794,
29550387#1_1.026827,
59609802_1.025186,
1357544,
1221036,['1089082' '169833' '195430' '280391']
1451383,
141908,
1293958,
207103,
1010612,
1298735,
1566707,
1169681,
1144318,['1284820']
1427506,
57868214#1_3.026403,
1465218,
300838,
1588090,
1090776,
301610,
1084496,
1236848,['114682' '1189314' '1429978' '1447875' '1570369']
1051430,
112373,
1564488,
1124533,
1371413,
29550387#1_1.031659,
1321289,
1156352,['1117672' '1233722' '1253161' '1325368' '133464' '1336567' '312739']
125783,"['1037361' '1070444' '1125140' '1127953' '1179189' '1307776' '1436957'
 '1585164' '177981' '180292' '180519' '189677' '193920' '243227']"
29550387#1_1.028273,
101019,
1122034,
1485034,['1284741' '1397001' '1452599' '339232']
1408706,
1422006,['1055386' '1063606' '1300525' '1461323' '229529']
185434,
1315676,
59609802_1.029324,
233632,['10446']
155704,['1400975']
1577286,
1258767,['1380282']
13478,
1152713,
1548857,['1013536' '1284351' '1386991' '1544571']
1080740,
57868214#1_1.023829,
205016,
29550387#1_1.032181,
1549204,['1089005' '237904']
1414808,['124615' '1281281' '128595' '1565179']
1022772,
1369366,['1023079']
116794,
181958,
154910,['1054764']
1563967,
1147442,
1315662,
1365888,
1163353,
1122314,
1086760,
1461380,
1382879,['1164839']
1144945,
420703,['1079440' '1228671' '1257320']
161283,['1404891']
1114448,
1242713,
151381,
57868214#1_1.023134,
649987,
256830,['1218147' '1274430' '1413375' '1430604' '1518048' '165594' '175606']
1192428,['1231252' '166089' '209622']
1020836,
1229022,
1535965,
164422,
1500360,
1480296,
1088327,
1316538,['323461']
1399875,['1256979' '310538']
200131,
1564840,
1160192,
1218615,
29550387#1_1.024836,
217921,['223835']
1036407,
1314398,
240480,['349729']
1085006,['1042000']
1154929,['223452']
24491335#2_1.027483,
281432,
250758,
1329322,['1297016' '242914']
1222251,
1130585,
309556,
1484212,['1034898']
1096046,['1090331' '303114']
1468261,
1004801,
1388849,
1590911,['1202899']
1234666,
59609802_1.022379,
1362186,
170764,
1447918,
59609802_1.023777,['59609802_1.029428']
1334876,
1557304,
1195380,['287032']
1363724,
1104490,
1371458,
1169007,['313059']
117016,['10446' '1453841']
1497868,['1044949']
1229480,
109206,
59609802_1.029327,['59609802_1.032162' '59609802_2.028028']
294848,
104063,['396163']
1165938,['1100032' '1287019' '1552694' '263408']
1068038,['1191684' '169985']
1258406,
59609802_2.027493,
