trip_id,0
180229,
1470978,
1490298,['1208376' '133110' '1416623' '1427493' '166008' '220753']
1142429,
1209316,['1311061' '1484541' '1518869']
1463849,
1518928,
1071584,['1447280']
234348,
59609802_1.027184,['59609802_2.026645']
1379048,['1379438' '195008']
24491335#2_1.030758,
405431,
1169601,
1216433,
1234042,
59609802_2.025951,
1581510,
163883,['1019209' '1069271' '1531047' '22126']
309210,
314566,
1158877,
1588595,['1584765']
1189118,['1189363']
253052,
59609802_1.028556,['59609802_1.022001' '59609802_1.023335']
1501523,
263886,
1565363,
1389714,
632313,
1337938,
155866,
568780,
1083567,
206919,['331706' '383152']
101918,['1112230']
1207999,
1289939,['1152311' '1389923' '1423249']
1306250,
1174696,
1324786,
59609802_1.024903,
1275136,
1274504,
29550387#1_1.024014,['29550387#1_1.028545']
1159145,
1227218,
1038761,['348862']
57868214#1_1.023701,
1317187,
1126228,
1159745,
1342085,
1430468,
1244597,['1043409']
1557844,
1580854,
166750,['1012353' '132009' '1417661']
1288217,['1120020' '1201261' '1300964' '1574519']
257024,
1086850,
1533287,
1286805,
206580,
292428,['1011411' '1046921' '1089646' '1135419' '1356819' '216918' '252173']
1156315,
1517208,['1294775' '1445087']
1167627,
1059002,['1060195']
57868214#1_1.022924,
182300,
1170267,
1089812,['1225584']
1465412,
1416181,['1195054' '1290333']
1489536,
1087415,
105778,
1525709,
316080,
1074128,
1379104,
1173678,
1346652,
1038001,
1333722,
1307220,['1066808' '300640']
1395568,
111010,
29550387#1_1.025091,
1528643,
254219,
1225519,
1259295,['1131452']
1260911,"['1027398' '1076364' '1080177' '1096680' '1132692' '1174863' '1204793'
 '1308612' '1316942' '1324356' '1336790' '1339796' '134977' '1350971'
 '135823' '1366515' '1374218' '1383513' '1401660' '1443762' '1453207'
 '1461729' '1476086' '1513924' '1525108' '1534128' '1544345' '1544505'
 '1574236' '177620']"
1171138,
226985,
167301,
126266,
142229,
1475633,
1208135,['1174383']
1345551,
57868214#1_3.027710,
18325,
1526947,
1367697,
29550387#1_2.026847,
57868214#1_1.024705,
1225630,
1215527,['1383896' '1451259']
260573,
1155867,
1165956,
1402982,
380236,
1072591,
1069240,['1507473']
305130,
1053607,
1579713,
1547586,
1045576,['1201191' '1431397' '1478787']
1003435,['1513924']
1399265,
1106690,"['1005165' '1026404' '1038422' '110756' '112662' '1136235' '117795'
 '1286394' '1391542' '14017' '1432143' '160607' '318434']"
59609802_1.024871,['59609802_1.030982']
1271070,['1267493' '609598']
1331537,"['1064238' '1083541' '1140143' '1143265' '1293078' '1296725' '1308162'
 '1325203' '1405611' '1502837' '1504892' '1544423' '17669' '193530']"
1343798,
240926,
1015368,
1203389,['1285872' '1466649']
1353139,
1101777,
1520043,['1489633' '1536736']
1178219,['1101277']
1570516,
186331,
222191,
1176981,
1475224,
1227452,['1122612' '1451049' '239714']
165090,
1259466,
1480024,['1137500']
1340117,['1043409']
59609802_1.025422,
285955,['255248']
1131204,
1194666,
59609802_1.025187,
59609802_2.027520,
13260,
1192465,['1244057']
232765,"['1091661' '1275850' '141240' '1461395' '147678' '1498231' '1532839'
 '196936' '233292' '27772' '55409']"
1435388,
30147,
1249542,
1502025,
1479131,
1589143,
1524405,
1321167,
59609802_1.022610,
1539051,
1402764,
240204,
305034,
1240223,
1398371,
1349018,['1154594']
148235,['1125661' '1367757' '1507380']
1214680,
1534611,
1522999,
59609802_2.026406,
1301713,
272928,
1230045,
1405266,
1230745,
1069107,
1347199,
59609802_1.031851,
1095009,
29550387#1_1.027107,
298595,
29550387#1_1.030915,
1121056,
1302494,['239603']
1287774,
123842,
1341313,
1460976,['109395']
1109304,
1067018,['1083933' '1238303' '1476269' '255248']
1232467,['12' '1448385' '1569081' '266179' '388036']
121020,
1131126,
57868214#1_1.024074,
1162556,
103246,
1087950,
124917,['1337367' '209694' '25895']
1494447,
24491335#2_3.026296,
1116993,['1412232' '1523442']
1247150,
1031492,
1388880,
57868214#1_1.028786,
59609802_1.028211,
1447222,
29550387#1_1.024216,['29550387#1_1.028372']
120944,
409053,
1297241,['1395450' '280433']
29550387#1_1.025482,
268863,
145364,['269766']
1035757,
1473970,
1277495,
137560,
1073478,['1501652']
1211908,['1041193']
1096671,
1322375,
59609802_1.031535,
100229,
362898,
1173873,
1440831,
1542026,
1024185,
1167075,
29550387#1_1.031376,
1411976,
1276446,
1188775,
1306062,"['1034240' '1067540' '1111300' '1204096' '1239405' '136215' '1375173'
 '1443569' '1452785' '1467043' '1535296' '1542412' '1549446' '1559488'
 '1569522' '157106' '179487' '234254']"
1162766,
1183460,['1068608']
1353610,
1294769,
1545548,"['1269978' '1282491' '1315238' '1339796' '138240' '1396233' '1544658'
 '1565886' '1574236' '177620']"
24049,
1382938,
1423229,['1512833']
1065282,
243945,
297640,
1308050,['193430']
132415,
229398,
1176061,['161110']
1464117,['159054' '302888']
1580205,
59609802_2.027153,
1032049,
1433663,
1287987,
59609802_1.031671,
1526798,
107162,
59609802_1.030863,['59609802_2.028037']
1335440,
1359179,['1501295']
1493712,
190123,['1043620' '144738' '152448' '175360']
59609802_2.026860,
1243562,
1169470,
1242866,['1480006']
57868214#1_1.028009,
1463528,['1321830']
1458961,['1151444' '1535805']
1189208,
1527816,['1386235' '1525836' '1541359']
57868214#1_1.025107,
1258208,
1469744,
59609802_1.032148,['59609802_1.022347']
1412222,
170642,
1171466,
170933,
1091961,
1485510,
1278501,
21435,
1314262,
1060236,
1189162,['1543150']
24491335#2_1.028204,
16728,['1046508' '1362737' '204774']
1009590,
1323851,
24491335#2_1.030921,
1177118,
29550387#1_1.027046,
1193842,['1142164' '187545' '283048']
1508453,['108694' '1282181']
1027211,
1106516,['1415826' '1561784']
1377164,['1499788']
1382346,
1049676,
57868214#1_3.027262,['57868214#1_1.028187']
1428579,
1174646,
1297819,['1124317' '1391494' '1428923' '311789']
283207,
367729,
59609802_1.027717,
231818,
1117761,
59609802_1.031878,
302303,
1458286,
241973,
1369173,
1144053,['1080722' '1588674']
59609802_1.025744,
1206478,
1353338,
24491335#2_3.028048,['24491335#2_1.022455']
201012,
1456238,
1070701,['1290425' '1294872' '1492296' '1578379' '334705']
1103925,
1174962,
1547973,
1298935,
202980,
199584,
154056,
125301,
1567531,
1232907,
1066528,
110424,
59609802_1.023641,
1001884,
139055,
59609802_1.028254,
1096874,['1363118' '1499910']
462269,
276117,['1307648']
1231332,
1281227,
59609802_1.031184,
1043233,
1257153,
1151078,
1424612,
1061966,
1309811,
217810,
1317788,
1125530,['1127876' '1347652' '164748' '172282']
192713,
1574342,
1262381,
1193482,
1421468,['1136377' '1561626']
1192922,['108679' '137136' '1590898']
126774,
1385170,
1085598,['180210']
1349497,
59609802_1.023550,
1136017,
1330804,['1437097']
29550387#1_2.027746,
163530,
1223274,['217588']
1278028,['107128' '1166187' '1237889' '1448385' '280452' '388036']
215304,
1113449,"['1026904' '1050881' '1055421' '1066808' '1264467' '138106' '1386235'
 '1449135' '1541359' '1588648' '282641']"
29550387#1_1.028808,
24491335#2_3.027432,
1527403,
1047789,
1016449,
1327257,
227914,
1101607,
350719,['1386318' '20744']
59609802_1.028511,
196215,"['1065080' '1184824' '1203475' '1210470' '1211904' '1277828' '1353801'
 '1543792' '239603' '317249']"
1412902,
164848,
29550387#1_1.028157,
192441,
1043379,['1459455']
57868214#1_1.028289,
1190130,
59609802_1.030911,
1550892,
1413522,['1536606']
212678,
1268767,['211525']
59609802_1.030051,
224074,['1109622' '1414705']
1396912,"['1065482' '1189363' '1196017' '1223570' '1237622' '12634' '127912'
 '1310194' '1395479' '1496416' '1544701' '1563027' '170651' '33421']"
233164,
1436663,
272969,
1238269,
1068854,
1111053,
1385096,
1017587,
1456909,
211255,
1170158,['259130']
1032766,"['1005171' '1063601' '1120317' '1312849' '1441866' '26340' '381388'
 '538860']"
1190600,
1038709,
1418827,['1121689']
1086213,
1419946,
57868214#1_2.027235,
1354157,
59609802_1.030570,
1384315,
1079903,
1454449,['144008' '1443267']
1528841,
1108492,['36582']
29550387#1_1.027584,
1519313,['1162927']
1331561,
128498,
515610,
1475601,
1539750,
59609802_2.027937,
119031,
1351099,
1247414,
1117976,
1037900,
102216,['222766']
1355525,
1384278,['1452377']
206200,
24491335#2_1.029771,
57868214#1_2.026812,
59609802_1.024745,
1233069,
1022318,
59609802_1.022508,
123483,['1017573' '176529']
1120011,['1490339' '1543981']
255099,
1141500,
119465,
107389,
1264477,
1388202,
1450122,['1365708']
1297418,
1211003,
1291116,
1088400,
1372683,
1511539,"['106229' '1117672' '1203251' '133464' '1385302' '1476269' '189677'
 '193920' '388605']"
29550387#1_1.030819,
219489,
1502657,
1333726,"['1078741' '1099967' '1316245' '1435888' '1461332' '1521213' '1550298'
 '237910' '286324' '398647' '424588']"
105249,['231399']
197352,
1532601,
1109576,
1241980,
1223350,
1071205,
1270,
1314068,
1071534,['1159682']
12961,
1160499,
1374757,['1181079' '1189363' '1436297']
337457,
1071222,
231087,
175576,['1148634']
1532484,
1569000,['112068' '1162927' '135141' '1443310' '1575318']
1119812,
153647,['1334419']
1091607,['1114315']
1521778,
1461822,
1430177,
59609802_1.028404,
1018585,['205367']
24491335#2_2.026656,
59609802_1.032036,
323902,
1161886,
123800,
183205,
57868214#1_1.030675,
1326873,
57868214#1_1.026315,
1239605,
1528379,['1132713']
406484,['1205077' '217201']
1524740,
24491335#2_1.029453,
1573968,['1054181' '1074368' '1083141' '1207582' '398797']
1262013,
1439333,
1097558,
1518370,
57868214#1_1.026133,
1330245,
1229260,
1509835,
1387400,
29550387#1_1.025909,['29550387#1_1.024617']
1453932,['1416058']
365938,
1306172,
1182180,
1348538,
1058579,['1090389' '1364508' '1445029']
1109827,
147789,"['1040651' '1055656' '134123' '1413508' '1479475' '1499508' '1504901'
 '207670' '220770' '24409' '343926']"
1260486,
1074812,
158375,['1530380']
1084806,['1170249']
1482097,['1326375']
127068,['1030955' '1430148' '271065']
1410700,
1075092,
1320556,['292542']
1517766,
146985,
1393214,
1537212,
208141,
230328,
1422402,['1058937' '1150684' '1274420' '1351890' '1490569']
1456688,
1498958,"['1094834' '1172136' '1256590' '1287407' '1463282' '1475883' '156186'
 '211113']"
1353224,
244530,
1461692,['164376' '216400']
1194557,
1034663,
1551448,
59609802_1.026482,
1364962,
165431,['1181451' '1186190']
1490470,['1072552' '1124015' '1126447' '1171352' '233607' '233937' '355030']
1189620,['1061769']
1219868,
29550387#1_2.026335,
1136664,
1392834,
1185022,
59609802_1.030435,
124725,"['1003565' '1069271' '1099407' '1222749' '1260099' '1271577' '1373725'
 '1574089' '167091' '207458']"
149910,
59609802_1.026854,
1134194,
1003429,
1473798,
1446573,
1301950,
1160202,
348048,
1570011,
59609802_1.022827,
1157396,
358999,
126798,['207088' '237329']
193976,
308495,['1456155']
1370495,['1046508' '1362737' '204774']
122817,
1006982,
1559784,
327091,['1175338' '1448598']
1167608,
1407622,
1185111,['270069']
1262808,
1238282,['1171419' '1534528']
1257102,
1303599,
57868214#1_1.026145,['57868214#1_3.025711']
142436,
29550387#1_1.031641,
1352163,
1503679,
1269999,
507088,
1224289,
1423335,['1015498' '129637']
1452330,
1161003,['1005635']
240104,
59609802_2.027196,['59609802_1.029729']
1018122,
199760,
1288906,
1073941,['1190569']
1377286,
1003236,['1214920']
1461004,
225321,
1310054,
116838,['1075429' '138106' '1465637' '1587941']
1465775,
1515347,
14312,['1219772' '1372140']
132830,
441568,['1535284']
1350706,
1120037,
1029896,
1378615,
178578,
1577524,
155083,
1061347,
1052276,['1469130' '1514213' '156481' '176669' '199222']
57868214#1_2.027309,
1489534,['1097982' '1207348' '1300964' '1378632' '233108' '33572']
1289662,
1272222,
318974,
1395710,
59609802_1.030068,
233058,
1002801,
1184826,"['1134494' '1277388' '1296976' '1455088' '1513171' '1566234' '192503'
 '211438']"
1382761,
1300542,
1022812,
1575110,
1388023,
1410813,
1180148,['1325859']
158710,['1068643' '1294193' '1581062' '165216']
1592091,
1396129,
1591512,
281340,
1064416,
1057871,
1328979,['1493726']
1048818,
1384618,
1483269,
1545856,['1115714' '1202777' '1523584' '396163']
1450443,['1194949' '1293601' '1516837']
1106484,
1476570,
1211298,
1331853,
1580104,
188255,
333757,
1206937,
59609802_1.030587,
47282,
1139222,['1048443' '1059717']
154973,
1336791,
1025796,['1544909']
1505713,
112337,['1245944']
168022,
1120320,
1523083,['1165917']
1402820,
1151600,
1401170,
59609802_1.024069,
1470914,
177578,
1253213,
291552,
1328664,
1250151,
59609802_1.025826,
29550387#1_2.027390,
59609802_1.025450,
1279177,
1343156,['1143675' '1408513']
59609802_1.026617,
349097,
1450170,['1142877' '1228671' '1241706']
1079278,
29550387#1_1.022195,
1287788,
1025694,['1192635' '1261012' '180141' '207742']
1150492,['1243776']
1515059,['1527329' '1547941']
1434429,
1363000,
1580067,
1544998,['1299954' '1330587' '1423488' '151985']
1005457,
283828,
1299641,
1315990,
1213937,
186664,
10940,
1223504,
1163661,
1151201,
196947,
1267341,
1363310,
1378436,
117873,
1358152,
105898,
1064566,
1541969,
1491243,['327542']
1232743,
122415,
1127350,
1583460,
268069,
1235780,
114660,['1017117']
177623,
1487061,
1424079,
1497796,
27776,
59609802_1.024707,
1382653,
1247699,
1169460,
1338656,
1279641,
29550387#1_2.028042,
1187160,
1387399,
1411120,
1450649,['1324083' '299513']
161332,['1009639' '1032789' '1114315']
155621,
143637,
1260952,['1217789' '1305349' '21980']
1533750,['1572653']
1393842,['1245204']
1450784,['235006']
1328396,
1509618,
1050125,
1428302,
1095478,
59609802_1.026569,['59609802_1.026112']
1259941,
19635,
1468785,
1346815,
1001351,['1395989']
1416302,['1082693']
11997,
1243364,['218490']
1060835,
1348776,
1021199,['1074992']
24491335#2_1.025186,
1096328,['1267811' '1370571' '1386408' '38281']
117247,
1539162,
1448111,
1293858,['139689']
121394,
1241325,
510326,"['1024005' '1070434' '1162931' '1189363' '1214596' '1223570' '12398'
 '1241778' '1243850' '126136' '1320717' '1344364' '1415101' '1435816'
 '1436297' '1496416' '1550002' '1558908' '167091' '212518' '217380'
 '232431' '237802' '255910' '259823']"
24879,"['1085343' '1120020' '1193757' '1300964' '1398789' '1424021' '1458858'
 '1508685' '1574519' '195256' '210973' '217283']"
1346374,
1408242,['225975']
100899,
302745,
1319534,
190487,
1097776,
1141257,
1417694,
127936,['1194515' '1310' '173100']
1322005,
151318,['1109859' '280433']
1447941,
183108,
1562349,
1046625,
1305663,
226765,
1138879,
1476740,['1046313']
1584997,
1363934,"['110756' '1142877' '1144642' '117795' '1383252' '1433212' '150068'
 '277773']"
1224135,
1529125,['1012353' '1019209' '1531047' '17386']
302962,
1512753,['155782' '193990']
1016256,['1066628' '1147123' '1207611' '1244986']
1459147,
251713,['133565' '1574690']
1004193,
1075270,
1467252,
1175914,
1446530,
1139634,
1228367,['1003707']
236380,
1210870,
1053227,
283733,['1187338']
265170,
236630,
59609802_1.022306,
1487756,['1209494']
1054285,
1520179,['1174838' '1457794' '1536765' '235844']
236603,
27538,
1104912,
1139055,
1394144,
59609802_2.027870,
24491335#2_2.028335,
1373837,['110845' '1279013']
1514313,
500639,
1544983,
1537687,['1307048' '1532839' '1578435' '19303']
1120236,['1308604']
1071387,
10482,
181240,['1121417' '1220995' '1314550' '1463863']
1159429,['469262']
1084169,['547647']
1424063,
1326519,
1563189,['1343415' '1373688' '164055' '204767' '266437']
1386353,['1108320' '1510412']
57868214#1_2.026742,['57868214#1_3.028198']
1081225,
24491335#2_2.028177,
1040333,['241963']
29550387#1_2.025655,
1020964,['1430901']
1085885,
1585202,['256954']
1104272,
1319033,
1511735,
242908,
1469912,
1073650,
227638,['162510']
1087775,
1056429,
138235,
1018697,
29550387#1_1.026728,
59609802_1.022663,['59609802_1.023665']
1328903,['1046508' '1046972' '1362737' '204774' '358777']
1424581,['1038128']
1497360,
105460,['1116863']
1585289,
1303118,
1481926,
387764,
125423,['1374230' '1445452' '1563610']
29550387#1_2.025719,
1555061,['116676' '1189363' '1563027' '464095']
1397530,['1448063' '1504905']
123680,
1257044,
1028376,
59609802_1.029987,['59609802_1.029422']
1348789,['1325510' '1402135' '1520263' '236476']
29550387#1_1.022592,
1186099,
150817,['1363438']
1178829,['105044' '1502395' '1543150']
1395928,['1238669']
59609802_1.028703,
255241,
1394162,
1099622,
1292118,['1448789']
57868214#1_1.029909,
1080353,
1249790,
1355593,
1392790,
208737,['1098432' '1541270' '36238']
59609802_1.031365,['59609802_1.026491' '59609802_1.027748']
275593,
166373,
576025,
506931,
1004210,
1005082,
57868214#1_2.027249,
1450801,
24491335#2_1.029048,
1413756,['1144605']
1045744,
1590651,
1100956,
24491335#2_1.031250,
357423,
151803,
155848,
219294,['402135']
1230420,['215514']
1197751,
1085628,
1022421,
59609802_1.022084,
1208539,
256105,
1123900,
1477244,
1395271,
124368,
1589836,
1513189,
1328907,
1318255,
1400943,['1426581']
1922,
263105,
1412560,
383641,
1204203,
1015211,
1339087,
1432605,['1456036']
1256744,
1531171,['1088546']
29550387#1_1.030799,
314143,
1062869,
1121980,
1225710,['217908']
1029486,
1390618,
414835,
238038,['1142166' '1151666' '1294775' '1445087' '306616']
1078691,
1416696,
1099204,
59609802_1.031024,
1008659,
1270148,
1147235,
1532148,
29550387#1_1.028217,
1278552,
1450208,['1012353' '1265051' '132009']
1202487,
1265957,
1427999,
1229313,['1309390' '1360206']
1039032,
1157346,
1286355,['200045']
1209002,['138240']
1430662,['1011336' '1309652']
288418,
1098629,['30665']
273409,
1420867,
1136894,
1177794,
1363600,
1170372,
1152454,
1436285,
57868214#1_1.023125,['57868214#1_1.024812' '57868214#1_1.030023' '57868214#1_3.027881']
185417,
1193673,
59609802_2.026218,
1259235,['1105681' '142189' '1435452' '19564']
1365898,
1489824,
29550387#1_2.026065,
1010651,"['1005165' '110756' '1237889' '1254105' '1275909' '1300568' '1304721'
 '1336430' '136229' '1371443' '14017' '1420237' '1492296' '1541425'
 '1578379' '266179' '268727' '388036']"
24491335#2_1.027631,
1192950,
1013612,
24491335#2_1.032255,['24491335#2_1.027721']
223127,['107765' '1264653' '1533842' '338770']
1107893,['1098063']
1499552,
1308781,
1248708,['1113235']
1145570,
24491335#2_1.023831,
1441996,
226599,
216761,
1381848,
1491651,
1073135,
104057,
1234450,
29550387#1_1.022578,
1227849,"['1032076' '1059835' '1229005' '1423493' '1427588' '1444754' '1480006'
 '153560' '36647' '426933']"
1399442,
59609802_1.024467,
108393,
1055832,['1471015']
1568901,
1252880,['158296']
1337541,
265008,
1005683,
478416,
24491335#2_2.025811,
204982,
59609802_1.025063,
1478335,['1355863']
1321694,
1443431,
1583604,['1115276' '1140833']
59609802_1.023031,
1288402,
1588096,
1196150,['1011732']
1550812,
1194120,
112432,
1356,
57868214#1_3.025813,
59609802_2.027306,
200800,
191491,
1554901,
1044260,
146498,
1155226,['1012556' '1411549']
1004260,
1007654,
1368440,
1304016,['120278' '1416918']
1316660,
1051077,
1039058,
316410,
1486570,
1430185,
1536794,
29550387#1_1.026827,
59609802_1.025186,
1357544,
1221036,['1485103']
1451383,
141908,['1448349']
1293958,
207103,
1010612,['1263958']
1298735,
1566707,['13519']
1169681,
1144318,
1427506,
57868214#1_3.026403,
1465218,
300838,
1588090,['1460280' '1487150' '1518100']
1090776,
301610,
1084496,
1236848,
1051430,
112373,
1564488,
1124533,
1371413,['1105681' '1484799' '1573640']
29550387#1_1.031659,
1321289,['1096460' '1401708' '1582091' '194344']
1156352,
125783,['339000']
29550387#1_1.028273,
101019,
1122034,
1485034,
1408706,
1422006,
185434,
1315676,['1021144']
59609802_1.029324,
233632,['117963']
155704,
1577286,['1284748']
1258767,
13478,['1518424' '163402' '210796']
1152713,['1301417']
1548857,['285055']
1080740,
57868214#1_1.023829,
205016,
29550387#1_1.032181,
1549204,
1414808,['1042900']
1022772,['1083713' '133515']
1369366,
116794,
181958,['1492910' '178247' '285135']
154910,
1563967,
1147442,
1315662,
1365888,['1278397' '1317407' '172322']
1163353,['1394154']
1122314,
1086760,
1461380,
1382879,"['1036602' '1045907' '1203444' '126186' '1324778' '1374759' '1457286'
 '1505686' '1553561' '366639']"
1144945,['1028823' '1140174' '1389712']
420703,
161283,
1114448,
