trip_id,0
1181376,"['1000395' '1007762' '102382' '1035086' '1039116' '104269' '104476'
 '1057346' '1074774' '1079165' '1089646' '109866' '110032' '1100883'
 '1102865' '1106864' '1108342' '1114892' '1118132' '1119497' '112097'
 '1121884' '1126491' '1135419' '1136412' '1137968' '1148023' '1154478'
 '1160983' '1176333' '11795' '1196777' '1202050' '1216759' '1223227'
 '1223701' '122479' '122610' '1232024' '1233374' '123359' '1237430'
 '1238098' '1241069' '1264703' '1266836' '1269342' '1278701' '1282324'
 '1290525' '1291227' '1293214' '1293322' '1294165' '1296370' '1296988'
 '1301785' '1305060' '1305761' '1307885' '1314282' '132065' '1325730'
 '1336575' '133678' '1356770' '136236' '136352' '1367473' '137376'
 '1374822' '1379810' '138039' '1387522' '1397445' '1398029' '1424283'
 '1432286' '1441770' '1448833' '1456905' '1463835' '1466450' '1468095'
 '147432' '1478386' '1479534' '1487023' '1505927' '1535389' '1537857'
 '154523' '1546597' '1553132' '1558491' '156385' '1567907' '157035'
 '1570895' '1571795' '1573747' '1578156' '1578342' '165079' '168015'
 '174556' '176982' '183740' '185317' '186459' '193530' '195322' '208675'
 '210818' '216918' '236245' '253009' '28933' '29752' '308367' '313918'
 '339471' '411224']"
1522509,"['1003030' '1007184' '1016602' '1034003' '103518' '1040279' '1045282'
 '1048443' '1053990' '1059717' '1062406' '1097591' '109791' '109870'
 '1100460' '1119449' '1128807' '1130000' '1166602' '1177953' '1180052'
 '118113' '1181543' '1219292' '1220923' '1221380' '1230954' '1247408'
 '125681' '1262416' '1303028' '1304063' '1334582' '1344536' '1344665'
 '134850' '1359239' '137914' '1379902' '1385075' '1385349' '1388014'
 '1403455' '1405793' '1421694' '1445452' '1446033' '1447781' '1461340'
 '1470074' '1497225' '15094' '1509450' '1532708' '1536458' '1543534'
 '1555772' '1568863' '1570494' '157143' '1571496' '15737' '157914'
 '1585788' '160125' '160572' '163959' '164' '179277' '179359' '240020'
 '240472' '259130' '289993' '297277' '335401']"
29550387#1_1.026954,
1407716,['1372535']
1323216,['1521918' '1530923' '1532293' '172137' '197993']
1322597,
118862,"['1024119' '1033185' '1042259' '1055497' '1106983' '1148098' '1154154'
 '1196246' '1260545' '1300444' '1332550' '1396613' '1399731' '1426981'
 '1440438' '182563' '24166' '290518']"
110737,"['102023' '1048582' '1140091' '1274834' '1349856' '1385823' '1415687'
 '1456873' '1495987' '151874' '19415' '299251' '333018' '355370' '375279']"
30642,"['1005635' '1102095' '1210549' '1273785' '1322037' '1382770' '1427166'
 '1446287' '162101' '16774' '183724' '42256']"
1174601,['1143676' '1219261' '166334' '237592']
59609802_1.022742,
1451526,['1287544' '1342388' '137853']
1395566,['1026811' '1114581' '1123545' '1291172' '156750' '247543']
1098717,"['1000533' '1014380' '1017898' '103196' '1032438' '1037228' '1043131'
 '104802' '1061428' '1063539' '106391' '1064181' '1065080' '1075982'
 '1078410' '1087779' '1089988' '1091531' '1103249' '1107656' '1125016'
 '112923' '112988' '1131224' '1146890' '1149033' '1150762' '1164108'
 '1171125' '11762' '1184824' '1187403' '1196017' '1211798' '1211904'
 '1212590' '1213925' '1217325' '1220313' '1222432' '1223570' '1245278'
 '1246903' '1250959' '1258574' '1259141' '1277828' '1289896' '1296127'
 '1298610' '1311702' '1313451' '131949' '1326375' '1350279' '1350775'
 '135084' '1362577' '137114' '1395479' '1397185' '139950' '140157'
 '1417482' '141840' '142785' '1430300' '1436777' '1444738' '1450028'
 '1452377' '1462488' '1463769' '1476189' '1477644' '1483616' '1504352'
 '1506311' '1517824' '1530123' '154843' '1552112' '1561797' '157648'
 '198932' '207334' '210482' '227323' '231565' '237802' '239603' '244359'
 '250649' '255552' '257851' '272769' '278203' '280581' '284159' '285944'
 '309506' '312028' '361055' '390087' '402345' '418149' '425360' '584640']"
24491335#2_1.023477,
29550387#1_1.024050,
1404564,['102622' '1128420' '1265385' '227266']
1077012,
305014,"['1049582' '1074217' '1080886' '116039' '124884' '1305615' '1379056'
 '1398' '150630' '152227' '1523861' '1559450' '1583798' '168748' '245359'
 '27902' '333481']"
57868214#1_1.025201,
1136126,['1025304' '106471' '1099775' '1212336' '1233775' '1349308' '1517168']
1045611,
104592,['104151' '1168912' '1329898' '1419745' '1442823' '1556314']
1444904,"['1010445' '1017632' '1024266' '102519' '1025412' '102724' '1027288'
 '1028733' '1033189' '1040423' '104751' '1048210' '1049549' '1050492'
 '1059640' '1061916' '106584' '1067458' '1068480' '106955' '1072282'
 '1075968' '1079748' '1082551' '1084260' '1084725' '1087078' '1091153'
 '1095528' '1099116' '1102114' '1104006' '112646' '1126797' '1127876'
 '1128145' '1128955' '1133198' '1133738' '1134260' '113613' '1139944'
 '1140275' '114705' '1147695' '1153398' '1161351' '1169683' '1171079'
 '1171129' '1173771' '1177171' '1182292' '1185423' '1187683' '1190569'
 '1191214' '1192960' '1195022' '1200478' '1201191' '1202206' '1202652'
 '1203677' '1210896' '1211641' '121182' '1212064' '1212445' '1215050'
 '1222851' '1223529' '1227054' '1230125' '1230523' '1230837' '1238523'
 '1243090' '1245233' '1245979' '1246898' '1247665' '1249720' '1255507'
 '1257295' '1257656' '1264529' '1265069' '1270432' '1272128' '1272904'
 '127342' '1276725' '1290803' '1296531' '1297016' '1299320' '1304473'
 '1308491' '1308628' '1311164' '1313191' '1313628' '1316365' '1318067'
 '1318880' '1327750' '1331832' '1333021' '1333370' '1335243' '1339665'
 '1346308' '1346575' '1347027' '1347652' '1349462' '1351557' '135171'
 '1355550' '135628' '1357177' '1357856' '135940' '1360262' '1365707'
 '1366026' '1374246' '1374327' '1375836' '1376595' '1382438' '1383979'
 '1386024' '1391309' '1394783' '1401612' '1406912' '1411931' '1413290'
 '1415055' '1415414' '1419261' '1422187' '1430789' '1430930' '1431397'
 '1434130' '1437362' '1439296' '1441997' '144695' '1450501' '1457910'
 '1460252' '1466649' '1467794' '1468625' '1472737' '1478787' '1481599'
 '1482375' '1486849' '1489142' '1491995' '1492910' '1500227' '1501196'
 '1504619' '1505565' '1507113' '1514210' '1515094' '1516632' '1519962'
 '1521959' '1532139' '1534886' '1539563' '1540809' '154890' '1549487'
 '1551854' '155876' '1563063' '1563273' '1566481' '1567710' '1574408'
 '1578874' '1581137' '1581781' '1583874' '1590497' '1592552' '159517'
 '162960' '164748' '167837' '16842' '171426' '172282' '175606' '177828'
 '178247' '179590' '186472' '198179' '200096' '203005' '20391' '208246'
 '210777' '21555' '229732' '23504' '242914' '254821' '255519' '260592'
 '26552' '26848' '275955' '285135' '285451' '289430' '291259' '308168'
 '310618' '312780' '319308' '330324' '346800' '356115' '37060' '389439'
 '408523' '410610' '417545' '558083']"
1159222,"['1002091' '102782' '1048926' '1056944' '1077392' '1080597' '108399'
 '1084060' '108840' '1096926' '1131506' '1165917' '1182383' '1224671'
 '1230030' '1248833' '1319780' '1342586' '1347332' '1357711' '1361983'
 '1376803' '139689' '1402036' '141580' '1425638' '1425809' '1431769'
 '1587028' '163145' '215996' '273935' '281344' '310608' '421933']"
1195498,['114337' '1489904']
103618,"['108587' '1147468' '1405024' '1431558' '1454418' '1493977' '258868'
 '268076']"
1117259,"['1026130' '1028733' '1049549' '106584' '1104006' '1118852' '1153832'
 '1161431' '116611' '117956' '1215050' '1220988' '1247665' '1276725'
 '1318880' '1376595' '1415055' '144135' '1467794' '1504619' '1563273'
 '171426' '198179' '37060' '389439']"
364488,['1195302']
194712,
1340091,
59609802_1.030018,
1586795,"['1001862' '1020000' '1032271' '104988' '112770' '1205794' '120599'
 '1214506' '127567' '1292922' '1312495' '131394' '1327170' '1334464'
 '1339633' '1353129' '1387595' '13956' '1461467' '165897' '210307'
 '260510' '354105']"
1563539,['1364918']
1480918,['1268356' '1288390']
1120436,['1552032' '217194']
1310914,['1000809' '1076267' '1126803' '1324149' '1504275']
1177286,
29550387#1_1.030876,
1327405,"['1009639' '1012807' '1023300' '1032062' '1032789' '1036944' '1086631'
 '1114315' '1119543' '1165975' '1195432' '1215866' '1217758' '1220482'
 '1246986' '1273945' '127557' '1282210' '128911' '1290903' '1295750'
 '1309972' '131390' '1316683' '1325168' '1329511' '1344291' '1358799'
 '136847' '1391580' '139444' '139472' '1422498' '1427092' '1430237'
 '1488065' '1495125' '1508956' '1529526' '1544222' '1579608' '1579909'
 '15824' '1587313' '170231' '210258' '239155' '244511' '280818' '286814'
 '289864' '345279' '348758']"
1504996,"['1037737' '1040401' '1111442' '1167315' '1210368' '1228993' '123724'
 '1263819' '1283697' '1288385' '1299047' '1329956' '134499' '1380548'
 '138893' '1428946' '1452316' '1538928']"
29550387#1_1.027297,
1518499,"['1000977' '1001880' '1029473' '1048312' '105826' '1103243' '1136475'
 '1171527' '1179159' '1195212' '1217388' '1229910' '125483' '1263112'
 '1296764' '1343580' '1380282' '147844' '1484748' '1522331' '1566434'
 '1573996' '1588480' '248541' '282286' '290892' '353766']"
1259536,"['105175' '107765' '1156117' '1470541' '152062' '1533842' '1541275'
 '242014' '338770']"
1215807,
1533656,
1247055,"['1001880' '1018969' '1034433' '1043358' '1080701' '1081304' '1086857'
 '1173631' '1179159' '1184841' '1192905' '1195843' '1246421' '1269066'
 '1296764' '1338570' '1361164' '1363081' '1451745' '1480262' '1519932'
 '1520771' '1573996' '234779']"
57868214#1_1.025182,
1157097,['1397457' '1562467']
342534,['1243861' '1292871' '1345584' '417989']
1591713,"['1040555' '1048210' '1100233' '1106750' '1120419' '1131406' '1206756'
 '1207137' '121470' '1232180' '1250519' '126855' '1334262' '133533'
 '1393659' '139761' '1403629' '1405201' '1412320' '1421958' '143367'
 '1445720' '1453028' '1515224' '1516349' '1543993' '1566451' '362512']"
226159,"['1004816' '1006244' '1011237' '1019377' '1019841' '1022039' '103397'
 '1036832' '1064969' '1079093' '1118974' '1127014' '1132513' '1153587'
 '1174740' '1182559' '1193772' '1211542' '1228699' '1231995' '1240868'
 '1250957' '1268276' '1303051' '131021' '1327357' '134411' '1350250'
 '1351803' '1352865' '1367776' '1371086' '1376376' '1400470' '1419326'
 '143269' '1434759' '1446522' '1455398' '1462332' '146965' '1506889'
 '151094' '1517853' '1524615' '1530380' '1535391' '1545106' '1554720'
 '1569967' '157321' '1587192' '177993' '188709' '209694' '223835' '404317']"
1021414,['1583116']
1175764,
1404246,"['1006870' '1023300' '102824' '1035423' '1036944' '1050995' '1054764'
 '1086631' '1105011' '1105261' '113099' '1131452' '1171503' '1179117'
 '118476' '1189557' '1193984' '1215866' '1220482' '1223270' '1229945'
 '1256966' '1267104' '1276815' '1276957' '1282210' '1287066' '128911'
 '128951' '1295750' '1316683' '1318347' '1327701' '1347548' '136215'
 '1363887' '139444' '139472' '1422498' '1427092' '1430237' '1470864'
 '1494989' '1495125' '1496835' '1529526' '1542412' '1544740' '1559297'
 '1559488' '1567518' '157106' '1573259' '175184' '200450' '207088'
 '233815' '237329' '246287' '268022' '286814' '289864' '316582' '348758'
 '41640']"
24491335#2_1.031099,
1012723,"['1001492' '101499' '1036602' '1075690' '109256' '110318' '110975'
 '1148023' '121289' '124140' '1248928' '126434' '1271317' '1339200'
 '1343351' '1345069' '1346748' '1357862' '1361762' '1373872' '1465995'
 '1519936' '1553561' '159740' '17479' '183740' '211503' '233242' '234551']"
1254873,
1274814,['1485722']
203360,['1056390']
263395,['1271283' '1571561']
1577630,"['1030969' '1043283' '1069663' '1085156' '1092274' '1125331' '1147755'
 '1170070' '1230807' '1238303' '1287282' '134182' '1395347' '1427376'
 '1442217' '1463639' '147784' '1500667' '1515529' '176243' '326508'
 '339000']"
1388123,
1454664,['1022431' '12214' '1520854' '1574502' '217835' '250880' '252938']
57868214#1_1.029745,
1051757,['1485418' '1553482']
1213534,['1131783' '153797']
57868214#1_1.021876,
29550387#1_1.024891,
1259529,['1084006' '1182657']
441664,
1200135,"['1011974' '1025987' '1105040' '1130837' '1151444' '11597' '1169282'
 '1185778' '1202645' '121552' '1264714' '1286772' '1298175' '1333798'
 '1352707' '1417469' '1435019' '143700' '1494777' '1535805' '1539559'
 '1588945' '207295' '343018' '367112' '374618']"
