trip_id,0
300183,"['1014961' '1023363' '1044872' '1048384' '1071174' '1072263' '1072595'
 '1074421' '1076364' '1085502' '1111016' '1115146' '1117601' '1132692'
 '1133192' '1143640' '1157292' '1174193' '1220701' '1276482' '1284820'
 '1295289' '1303125' '1314531' '1315629' '1316942' '1322773' '1326946'
 '1344006' '135055' '1350811' '13728' '1386991' '1400975' '1418286'
 '1418664' '1429415' '1437851' '1439181' '1442344' '1443762' '1447604'
 '1453752' '1455164' '1461345' '1461729' '1465540' '1515427' '1522340'
 '1534128' '1544345' '1544505' '1544571' '169046' '187754' '197976'
 '201900' '202970' '209589' '218819' '3051' '410562' '769414']"
1234311,"['1001618' '1008411' '1018010' '1021408' '1022003' '1024419' '1037311'
 '1049316' '1059746' '1060062' '1060579' '1062297' '1065472' '1089082'
 '1089107' '1089177' '1091082' '1104926' '1120203' '1125018' '1126174'
 '1131486' '1141393' '1142166' '1143211' '114328' '1164036' '116724'
 '1168553' '1172161' '1173479' '1176478' '1191975' '1192717' '1196004'
 '1198446' '1198600' '1199759' '1200066' '1201417' '1214002' '1224191'
 '124228' '124605' '1254610' '1260422' '1265783' '1270178' '1287019'
 '1304612' '1317229' '13195' '1321091' '132500' '1336690' '1342530'
 '1342878' '1344631' '1345874' '135643' '1356605' '1360256' '1366353'
 '138888' '1417655' '1420660' '1424561' '1428685' '1443216' '1455477'
 '1472300' '1475827' '148031' '1485103' '1488030' '1496752' '1502775'
 '1506361' '1518569' '1529562' '1532872' '1536195' '1537761' '1549448'
 '1569260' '1571740' '1573989' '158942' '169833' '181790' '185135'
 '190877' '191288' '195430' '196647' '207262' '222211' '231590' '264625'
 '280391' '281705' '286982' '298676' '30043' '31273' '322629' '344098'
 '360136' '466588' '510655']"
29550387#1_1.029997,
1440004,"['1000337' '1004324' '1016959' '1021966' '1027053' '1069535' '1104331'
 '1104877' '1143675' '1150274' '1174838' '1190261' '1232102' '1234096'
 '1245764' '1257253' '1261956' '1307538' '1309901' '1330114' '1340383'
 '1352518' '1356593' '1368978' '1372134' '137984' '1381223' '1393264'
 '1430818' '1433697' '1444426' '1457794' '1493527' '1495611' '1513837'
 '1516462' '1528529' '1536765' '1555412' '1569379' '1569697' '1578078'
 '1579212' '1579630' '1588453' '159269' '161040' '171144' '178602'
 '182710' '187669' '195606' '203613' '217764' '235844' '247187' '273357'
 '281348' '431481']"
1054481,
1559884,['116510' '1236322' '1396502' '1452904' '1519529' '1557779' '171888']
1329437,['1010720' '1274053']
1046294,
1152676,"['1002869' '1067168' '1070710' '107187' '1187218' '120660' '1253692'
 '1268613' '1277091' '1292468' '1304652' '1305650' '1313753' '1314550'
 '1352277' '136894' '1431650' '1459218' '1475938' '1525773' '1526107'
 '1529722' '1588371' '272141' '283587' '358828' '38858']"
1553976,
1270231,['104760' '1243801' '1413021' '317543']
352345,
1371307,"['1090175' '1119980' '1123699' '1173109' '1198209' '1267817' '1434663'
 '1549980' '190408']"
1504689,"['1001018' '1074080' '1097134' '1111583' '1155854' '1164241' '1178845'
 '1303743' '1327622' '1396143' '1400732' '1558108' '160244' '197690'
 '27664']"
107793,['1351697' '1388854']
1230036,['1486039']
1532035,['1099061' '1247998' '1470980']
1459906,['1305117']
24491335#2_1.025000,['1263543']
1013849,"['100085' '1012791' '1069698' '1245425' '1279013' '1288776' '1324834'
 '1327496' '1427945' '1513879' '1515090' '1530710' '155921' '1583781'
 '164919' '173554' '215852' '274399' '277434' '341518' '355091' '446627']"
1145923,"['1075015' '111739' '115398' '1209582' '1433825' '1507304' '157019'
 '1586025']"
1010797,['1036963' '118427' '1506506']
122615,"['1003565' '1058362' '1062332' '1082530' '1127818' '1141472' '1152311'
 '1154584' '1162664' '1169757' '1222749' '1234361' '1260099' '1271577'
 '1280678' '1286291' '1320413' '1360567' '1389923' '1426486' '1427661'
 '1545170' '163613' '18110' '203276' '215019' '252805' '314317' '321225'
 '333970']"
152703,['199345']
1461221,['1063426' '1104316' '1110137' '1142295' '1305823' '1306852' '1348467']
160155,
1559869,
29550387#1_2.026866,
1054253,"['1024412' '1179308' '1187474' '1201925' '1361523' '1363211' '1442059'
 '1461189' '1470112' '163646']"
29550387#1_2.027327,
1357591,
1574247,['1026714' '1098057' '1140640' '1292881' '1476053' '147637' '309925']
1098517,"['100846' '1015482' '103196' '1033238' '104802' '106391' '1066632'
 '1087779' '1110373' '1131224' '1220313' '1223570' '1231372' '1243850'
 '1255263' '126136' '12634' '1275198' '127912' '1293362' '1301530'
 '1308823' '1310194' '1323212' '1326375' '1328803' '1330520' '135084'
 '1395479' '140157' '1409873' '1415101' '1423078' '1426349' '1433834'
 '1434759' '1450028' '1470392' '1475097' '1483616' '1485237' '1496752'
 '1518512' '1518727' '1523871' '1530605' '157321' '159267' '170457'
 '177429' '199902' '207561' '229206' '255910' '259823' '285944' '361055'
 '418149' '576828']"
451172,"['1000431' '1002869' '1004674' '103297' '1067168' '107187' '1100321'
 '1100560' '1108238' '1129966' '1187218' '1242845' '1253692' '1269166'
 '127273' '1275883' '1277091' '1313753' '1314550' '1315336' '1320736'
 '1337436' '1352277' '136894' '1372851' '1391542' '1431650' '1432143'
 '1435660' '1439431' '1451147' '1459736' '1467004' '1475938' '1488539'
 '1500660' '1506370' '1513171' '1525773' '1526107' '1529722' '1576962'
 '1586690' '160607' '183096' '192503' '19718' '202112' '225890' '257861'
 '268727' '283587' '358828' '38858' '389773']"
59609802_1.026949,['59609802_1.027390']
1366753,"['1000351' '1007069' '1036280' '1065815' '1088642' '1159285' '1223077'
 '1253683' '1289925' '1296659' '1319274' '1338623' '1361784' '1365283'
 '1382310' '1420045' '1466095' '1481603' '1533146' '1541478' '1574934'
 '157511' '212536' '226127' '411492']"
1376696,"['1011524' '102782' '1050073' '1112458' '1146223' '1211367' '121942'
 '123572' '1268681' '1301213' '1330097' '1342821' '1463209' '1521522'
 '1538397' '1587028' '194793' '199194' '25472']"
107681,"['1001618' '1002713' '100846' '1008865' '1033969' '1037311' '1041048'
 '1048684' '1049316' '1059746' '1066240' '1070434' '1073036' '1074339'
 '1089107' '1090583' '1091016' '1091082' '1142166' '1151666' '1163124'
 '116676' '116724' '1172161' '1173479' '117812' '1181079' '1184405'
 '1192717' '1196004' '1199759' '1202899' '1214815' '1235022' '124605'
 '126136' '12634' '1264615' '1276721' '127912' '1279291' '1283070'
 '1294474' '131514' '1321091' '1327314' '1337875' '1345874' '1349009'
 '1351381' '135643' '1361095' '1371312' '1372774' '1378171' '1379775'
 '1415101' '1435816' '1436297' '1441602' '1455477' '1459714' '1496752'
 '1518569' '152227' '1529562' '1559450' '1563027' '1569260' '1571740'
 '1573989' '1584230' '1590544' '162988' '169833' '177429' '184617'
 '190877' '191288' '195430' '207262' '212035' '217766' '231590' '259847'
 '264625' '27713' '288250' '306616' '333951' '352155' '360136' '464095'
 '501042']"
1396306,['1445650' '1468114' '155708' '158205' '206461']
1315588,
18730,"['106471' '107292' '1185382' '1233775' '1301920' '177775' '235381'
 '248857']"
1521218,
128338,"['1047139' '1048599' '1065693' '1072046' '1105040' '1130707' '1130837'
 '115942' '1159598' '1178598' '1237627' '1247066' '1301630' '1325663'
 '1370735' '1389443' '1414378' '1425080' '1428557' '1435019' '1448494'
 '1458554' '1469051' '1471105' '1500175' '1507401' '1533289' '1542251'
 '163962' '199255' '217816' '331043' '348416']"
1206153,"['1147749' '1170821' '1235969' '1239281' '1250402' '126653' '1274484'
 '1292185' '1309837' '1310077' '1317078' '1340703' '1376445' '1427363'
 '1439922' '1458632' '1467275' '1478587' '1493127' '1507351' '1538565'
 '1542615' '1550112' '1588558' '162354' '162768' '166322' '182342'
 '202777' '252001' '298939' '407234']"
1547598,"['1019800' '102682' '103271' '1062406' '1065693' '1072046' '111637'
 '1130707' '113376' '115942' '1159598' '1160613' '1175986' '118113'
 '1184270' '1186951' '1193919' '1200726' '1219292' '1249741' '1262416'
 '1296253' '1304063' '1325663' '1336458' '1344665' '1348869' '1355892'
 '1374904' '1384771' '1389443' '1400017' '1416694' '1417971' '1431476'
 '1448439' '1455020' '1461340' '1466632' '1469051' '1494777' '1500175'
 '1507401' '1524638' '1526100' '1542251' '1564944' '1570001' '1570494'
 '1571496' '1577587' '1581119' '1587263' '163962' '176113' '191838'
 '221617' '224749' '289993' '298013' '328648' '336327' '343018' '344628'
 '346670' '348416']"
1105357,['106236' '1068980']
1206620,"['1005609' '1010264' '1031659' '1087172' '1098436' '1117040' '1147749'
 '1161463' '1164308' '1164946' '1170428' '1170821' '1192847' '1235419'
 '1235969' '1250402' '126653' '1317078' '1367026' '1376445' '1401812'
 '1408585' '1460887' '1467275' '1471487' '1478587' '152911' '1538565'
 '1546647' '1557517' '1562548' '1587049' '1588558' '16223' '162768'
 '166322' '17859' '182342' '191633' '195569' '202777' '209407' '244568'
 '253321' '259877' '298939']"
1498519,['1287308' '1472687']
166584,"['1005383' '1013449' '1051557' '1113938' '1155534' '1187777' '1215781'
 '122003' '128147' '1284888' '1326386' '1339588' '1364463' '1372554'
 '1416434' '144441' '1446526' '1455680' '1462808' '1542000' '1556195'
 '1569438' '1570751' '1575689' '165794' '179177' '182712' '194864'
 '195782' '206103' '235006' '252398' '412674']"
1151229,['1166797']
57868214#1_2.025970,['1024339']
1369531,['1468464' '1588855']
1406188,
1010751,['1141365' '1239695' '258456' '261783']
1364299,
1230442,['1496123']
1072909,['1230148' '1235100' '1412143' '149518' '187918']
130519,['1227240' '1241771' '1277560' '1370691' '1545909']
59609802_1.026968,
24491335#2_1.032194,
1325297,"['1048310' '1094568' '1101743' '1140108' '1369405' '1463835' '1467371'
 '1476413' '1505832' '1515427' '425071']"
1234440,
1525535,"['1022003' '1089082' '1104926' '114328' '1265783' '1321681' '1344631'
 '1356605' '1360256' '1428685' '1502775' '152574' '1552694' '1573989'
 '158942' '169833' '185135' '263408' '280391' '286982' '322629' '510655']"
176612,"['1136223' '1155457' '1190420' '1279597' '1349209' '1543110' '189293'
 '226369' '283115' '38940']"
1503660,['1075881' '1322985' '1393834' '1574533']
1188539,"['1039575' '1150232' '1408442' '1585212' '215467' '217588' '284963'
 '306022']"
1042690,['1047992' '1227149' '1353469' '1360558' '1380267' '1381883' '230850']
1125914,['149492']
1150446,"['1103944' '1163894' '1170428' '1343034' '1380834' '1390949' '1413154'
 '1427363' '1439922' '1480964' '1520145' '1574857' '238640' '251948']"
1357354,['1119061' '1158613' '1414812' '1472355' '438953']
1441399,"['1020845' '1031171' '1084683' '108527' '1113343' '1123236' '1176371'
 '120605' '1339393' '1382143' '1389633' '1394316' '1472627' '1477421'
 '1530070' '1532687' '1591078' '235852' '289259']"
1456809,['1057025' '1130168' '13187']
1070022,['1029926' '1457733' '1524468' '1526206' '1536576' '1580486' '182370']
1028705,['1033800' '1219409' '1431664' '1459698' '148078' '188951' '27641']
1072598,['1141472']
1211937,"['1047619' '1057025' '1092726' '1130168' '1158374' '1194794' '1196810'
 '13187' '1359623' '1424427' '143104' '1443893' '1466363' '1476145'
 '1583565']"
1199111,['1571432']
1467542,"['102155' '1036216' '1063374' '1076130' '1082522' '1159945' '1176648'
 '1196810' '1198209' '1231776' '1246155' '1266807' '1286669' '1288203'
 '1319605' '1326891' '1347047' '1386039' '1434377' '1443893' '1445549'
 '1476832' '1485521' '1523182' '152768' '1553335' '1567001' '1589244'
 '192221' '220532' '239714' '246260' '460707']"
1429835,['1402334' '1453796']
1082267,
1590017,"['1002352' '1070774' '1146055' '1146134' '117139' '1171978' '1175338'
 '1191527' '1210379' '1227309' '1249659' '1350519' '1427493' '155442'
 '188523' '274584']"
102955,['1143530' '1510848']
29550387#1_2.027282,
1463659,"['1062935' '1075647' '1115267' '1238350' '1262250' '1374317' '1512772'
 '1528827' '183416']"
1130665,['1259319' '1569479']
57868214#1_1.029621,['57868214#1_2.027874']
1116315,"['1006969' '100846' '1021385' '103196' '1047525' '1075182' '1075664'
 '1090225' '1093507' '1101721' '1117683' '113475' '1141249' '1156889'
 '1166255' '117812' '1184405' '1187760' '1210470' '1212590' '1220313'
 '1231372' '1235370' '1240814' '1243850' '1247873' '1255597' '1257211'
 '126136' '1277828' '1280320' '1289896' '1319532' '1320717' '1327314'
 '135084' '1379775' '1387615' '1415101' '1419743' '1426349' '1429570'
 '1450958' '1452377' '14537' '1462488' '1483616' '1485292' '1539720'
 '1543792' '1544253' '189391' '207556' '229206' '230938' '240598' '244691'
 '280581' '288250' '317249' '326269']"
1181376,"['100563' '1011411' '1083030' '1108306' '1125146' '1131873' '114800'
 '1155854' '1186432' '1206173' '1206197' '1206260' '1263588' '126889'
 '128674' '1308113' '1322793' '1326946' '13728' '1380049' '1471738'
 '1472471' '1475621' '1495119' '1509272' '1536888' '1571619' '1583680'
 '184820' '186922' '187008' '201900' '212136' '27664' '283081']"
1522509,"['1159285' '115942' '1184270' '1247066' '1279622' '1370735' '1542251'
 '1577587' '167697']"
29550387#1_1.026954,
1407716,"['1026225' '103524' '1063585' '1070774' '114343' '1145225' '1146055'
 '1146134' '117139' '1171978' '1175338' '1202660' '1210379' '1227309'
 '1230318' '1239417' '1249659' '1263667' '1278278' '1317356' '133110'
 '1350519' '13836' '1427493' '1437188' '1447296' '1468434' '1490834'
 '1502536' '151515' '1530372' '155442' '1560887' '1568966' '1593154'
 '18214' '188523' '20744' '212642' '220753' '233131' '271065' '274584'
 '295165' '331706']"
1323216,['1049605' '1130320' '1189428' '1426735' '1523576']
1322597,
118862,['1313542' '14846']
110737,['1052132' '1313016' '1439188' '1502181' '1588674' '206522']
30642,"['1001233' '1005849' '1013870' '1047837' '1072422' '1121246' '1127818'
 '1141472' '1143091' '1162664' '1169757' '1206260' '1214742' '1217143'
 '1224511' '1253856' '1254487' '1296888' '1306871' '1316460' '1370166'
 '1378384' '1386194' '1400720' '1475621' '14784' '1482955' '1530526'
 '1547457' '1555696' '157364' '1593366' '161710' '173919' '19222' '196920'
 '198925' '203276' '23894' '252805' '258183' '390317' '392682']"
1174601,
59609802_1.022742,
1451526,"['1010996' '1046784' '1107741' '1143385' '1158880' '1167017' '1174566'
 '1180232' '1197209' '1237912' '1249613' '1265017' '1309341' '1331901'
 '1373630' '138345' '1390222' '1434318' '1472830' '1481171' '1488743'
 '1496938' '1532795' '1542530' '156273' '1583842' '167505' '192915'
 '21505' '219642' '220004' '226543' '241681' '242626' '363969']"
1395566,"['100011' '1000862' '100740' '1022506' '10235' '1024830' '1026904'
 '1027398' '102767' '1029272' '1032392' '1038378' '1041361' '1042840'
 '1045950' '1051369' '1052019' '1052783' '1058921' '1060739' '1064441'
 '1067678' '1070793' '1070807' '1071174' '1071650' '1078484' '1079844'
 '1089413' '1089466' '1090151' '109539' '1096752' '109970' '1101824'
 '1106269' '1111016' '1116238' '1117925' '1121417' '1132692' '1142164'
 '1154645' '1157292' '1178151' '1181792' '1184765' '1187218' '120660'
 '1209387' '1211898' '1220995' '1223639' '1229712' '1233061' '1236843'
 '1237698' '1238890' '1248651' '1254837' '1256700' '1256979' '1259319'
 '1269186' '1269978' '1278183' '1282491' '1288959' '1292468' '1303609'
 '1304599' '1304652' '1307955' '131001' '1313542' '1314550' '1315238'
 '1317550' '1318376' '1323410' '1324356' '1333529' '1337267' '1339669'
 '1339796' '1345696' '1350418' '1350971' '1375159' '1392437' '1396233'
 '1398025' '1399893' '1401816' '1402262' '1404705' '1406822' '1413519'
 '1418286' '1423493' '1424376' '1427588' '1427748' '1431650' '1437851'
 '1440100' '1445429' '1449135' '1449349' '1455164' '1457497' '1461345'
 '1463863' '1476086' '1480006' '1480436' '1483484' '14846' '1486642'
 '1490890' '149686' '1497355' '1498251' '1501505' '1501776' '1508872'
 '1515427' '1518072' '1534128' '153560' '1544345' '1544658' '1549'
 '1557529' '1564300' '156556' '1567253' '1568464' '1574236' '1574572'
 '1576041' '1580730' '1583576' '1588371' '162510' '169046' '172779'
 '174601' '174911' '176404' '177620' '209697' '213528' '214181' '218819'
 '223271' '231383' '240166' '246622' '254184' '257217' '261580' '283048'
 '283587' '288242' '290518' '29175' '302701' '3051' '305607' '310538'
 '311453' '333791' '338707' '377043' '417736' '441229' '453104' '469407']"
1098717,"['1004274' '1011486' '101720' '1032550' '1047525' '1065482' '1090225'
 '1101721' '1108649' '1141472' '1218776' '1231372' '1241778' '126136'
 '1280678' '1283070' '1320717' '1344364' '1429935' '1430590' '1433834'
 '1450958' '1523871' '1550002' '212518' '346181']"
24491335#2_1.023477,
29550387#1_1.024050,
1404564,['1079517' '121838' '200203']
1077012,"['1006746' '1015809' '1022346' '1024722' '1035969' '108175' '1097217'
 '1104610' '1115216' '1165026' '1184254' '120' '1209494' '1232534'
 '123760' '1316680' '1320934' '1329205' '135593' '1382933' '13950'
 '1395743' '1417965' '1434693' '1442229' '1443777' '1443834' '1457733'
 '1488367' '1497627' '1501812' '1523396' '170747' '178471' '181167'
 '31544' '37465' '396327' '44541']"
305014,['1276721' '1450146' '173698' '190877']
57868214#1_1.025201,
1136126,['1519594']
1045611,['141095']
104592,['176143' '189010']
1444904,"['1068747' '1081483' '1116376' '1129748' '1347574' '1440131' '1456711'
 '1488491' '1552435' '378092' '408048']"
1159222,"['1006160' '1142740' '1163972' '1164774' '1185643' '1186778' '1191707'
 '1254090' '1349962' '1364058' '1387839' '1437663' '1521903' '1542877'
 '16551' '385473']"
1195498,['1099691' '120957' '121614' '148847']
103618,"['1035969' '108175' '1096060' '1109519' '1180282' '120' '1241385'
 '1320934' '13950' '1501812' '1523396' '209184' '215323']"
1117259,"['1007600' '1017632' '1050543' '106955' '1097078' '1099116' '1131262'
 '121037' '1223529' '1316365' '1335243' '1349462' '1355664' '1375836'
 '1386024' '1433673' '1437362' '1468625' '1472737' '1557666' '159242'
 '417545']"
364488,
194712,['1252165' '1370819' '1490460']
1340091,['1142817' '1189706' '1280828']
59609802_1.030018,['59609802_1.027338']
1586795,['1049132' '1326018' '1533621' '206877' '510241']
1563539,['1149781' '1207780']
1480918,['1187777' '1215781' '1254901' '128147' '1516368' '1570751' '206103']
1120436,
1310914,"['1003565' '1004274' '103211' '1035704' '1040221' '1051577' '1058362'
 '1064298' '1064792' '1069271' '1072422' '1082530' '1090225' '1099407'
 '1110373' '1112430' '1119644' '1125883' '112675' '1127818' '113672'
 '1139600' '1141472' '1152311' '1153565' '1154584' '1162664' '1169268'
 '1169757' '117931' '1179631' '118185' '118384' '1206092' '1214742'
 '1222749' '1224511' '1234361' '1260099' '1262664' '1271577' '1280678'
 '1284496' '1288194' '1306646' '130825' '1360567' '136199' '1370614'
 '1373725' '1386732' '1389524' '1420174' '1423249' '1426486' '1427661'
 '1433834' '1438506' '1447663' '1492949' '1524517' '1530526' '1545170'
 '1547457' '1574089' '1585223' '1586521' '163613' '165765' '18110'
 '184348' '193241' '196920' '203276' '252805' '285387' '314317' '333970'
 '336729']"
1177286,"['1006359' '1042344' '1073280' '1168486' '123724' '1237707' '1263819'
 '1283697' '1353352' '1456505' '1471015' '163775']"
29550387#1_1.030876,
1327405,['1068468' '1402581' '1461203']
1504996,['1006359' '1237707' '1420070' '1459491' '1497986' '1498579' '266716']
29550387#1_1.027297,['29550387#1_1.023254']
1518499,['1034835' '1186373' '228889']
1259536,['1038287' '1475538']
1215807,['1492736' '1505862' '1531071' '1550818' '242443']
1533656,"['1023079' '1026433' '1058242' '1058368' '1149264' '1216363' '1221362'
 '1281355' '1301569' '1310680' '134898' '1360024' '13656' '1398701'
 '1434291' '1441166' '1449665' '1458926' '1551293' '1572543' '197690'
 '199276' '21576' '244591' '245269' '483631']"
1247055,['1161468' '1234459' '1263813' '1292778' '1312299' '1495656' '17326']
57868214#1_1.025182,['57868214#1_3.027281']
1157097,
342534,['1077778' '1290432' '377746' '39093']
1591713,['1352511' '142407']
226159,"['1000351' '114398' '1224313' '1245331' '1283566' '1296659' '1378626'
 '1392633' '1450627' '1479677' '1505011' '1505670' '1535002' '157511'
 '270647' '334563' '346965' '411492']"
1021414,"['1085204' '1087595' '1100009' '1106308' '1125750' '1133076' '1139536'
 '1141045' '1170088' '1186964' '1210645' '1212461' '1232609' '1238365'
 '1243870' '1326081' '1371036' '1387059' '1431864' '1432046' '1440603'
 '1469824' '1483589' '1486807' '1554088' '1557789' '1566520' '173783'
 '206044' '208671' '239127' '247563' '301409' '360923' '361995']"
1175764,"['1020000' '1049132' '1056832' '1058511' '1092014' '1205794' '1207340'
 '1255593' '127567' '1292922' '1299549' '1346934' '137619' '1380039'
 '1391936' '1452615' '149424' '1499093' '1522397' '1525885' '1529656'
 '165897' '175026' '206877' '210452' '226369' '260510' '304323' '510241']"
1404246,"['1025244' '1068468' '1162213' '1185096' '1402581' '1426840' '1461203'
 '224886' '381048']"
24491335#2_1.031099,['266123']
1012723,"['1016829' '1028119' '1033758' '1038956' '1042450' '1045907' '1048384'
 '1051931' '1053474' '1062574' '1082522' '109866' '109914' '1108342'
 '1125378' '1145534' '1164839' '1173109' '1188695' '1196913' '1198209'
 '1199105' '1250792' '1278456' '1297116' '1304905' '1307741' '1327622'
 '1328585' '1354064' '1374759' '1381626' '1382359' '1386039' '1434663'
 '1443614' '144877' '1476259' '1488329' '1505400' '1509272' '1510886'
 '1521293' '1539393' '1541814' '1549980' '1567001' '1570862' '1586651'
 '162776' '176752' '187754' '206928' '236245' '248333' '252094' '266550'
 '269267' '303691' '34370' '355193' '366639']"
1254873,
