trip_id,0
1406188,"['1002574' '1013308' '1029926' '1077274' '108587' '1086614' '1087370'
 '1098532' '1129621' '1159551' '1200919' '1245860' '1247466' '1306697'
 '1325859' '1363642' '1371266' '1394225' '1423632' '1444106' '146392'
 '1471171' '1525366' '1529417' '1569169' '1576026' '184058' '209184'
 '214407' '275609' '288231']"
1010751,['1221656' '1457482' '1461905' '1469173']
1364299,"['1002574' '1006746' '1021950' '1024722' '1054840' '108587' '1092502'
 '1104610' '1118020' '1165026' '1184254' '1193077' '1219330' '1232534'
 '123760' '1247466' '1307192' '135593' '1377523' '1417965' '1454418'
 '1493977' '1529417' '1533341' '1552275' '1553467' '188103' '288231'
 '297526' '356423' '396327']"
1230442,
1072909,
130519,['1456995' '1512189']
59609802_1.026968,
24491335#2_1.032194,
1325297,['1494577']
1234440,['1103557']
1525535,"['1014820' '109395' '1104482' '1137431' '1137461' '118202' '124228'
 '1304587' '1485103' '1494028' '215934' '366663']"
176612,['1400548' '1475753']
1503660,
1188539,
1042690,['122894' '1528682']
1125914,
1150446,['137967' '180272' '325788' '504200']
1357354,
1441399,
1456809,['213489']
1070022,['1043333' '109703']
1028705,['127318' '1588682']
1072598,"['1023079' '1026433' '1031353' '1031360' '103211' '1042355' '1046204'
 '1054181' '1062964' '1074368' '1081599' '1083141' '108465' '1086977'
 '1088832' '1097152' '1113858' '1115052' '1115420' '1125016' '1133985'
 '113672' '114682' '1154721' '1168291' '1174130' '11762' '118185'
 '1182593' '1187347' '1188806' '1189314' '1191675' '1201033' '1205165'
 '1206092' '1206377' '1207582' '1216407' '1219581' '1236944' '1259141'
 '1262664' '1267157' '1278253' '1286564' '1296780' '1298610' '1301417'
 '1302151' '1307655' '1311702' '1328334' '133537' '1336338' '1345656'
 '1348096' '1360024' '1363438' '1370614' '1386732' '1395951' '141840'
 '1420451' '1427454' '1427661' '1429083' '1429978' '1431146' '1436437'
 '1441166' '1441830' '1447828' '1447875' '1448107' '145535' '1468704'
 '1469130' '1471574' '1474516' '1477644' '1482330' '1494560' '1506399'
 '1510724' '151827' '1519934' '1523273' '1524629' '1526712' '1529388'
 '1530611' '1533420' '1535185' '153947' '1570369' '1576568' '165757'
 '189434' '19697' '198932' '21576' '233951' '250649' '257851' '272464'
 '275149' '278545' '282497' '284159' '317116' '352420' '390087' '398797'
 '408182']"
1211937,
1199111,
1467542,['1138154']
1429835,
1082267,"['1078540' '1080726' '1089286' '1090389' '1121689' '1159087' '1288365'
 '1324229' '1324433' '133747' '1364508' '1386318' '1445029' '1446709'
 '1488768' '168978' '201288' '20744' '22871' '251142' '295165' '310931']"
1590017,['103524' '1203681' '275259']
102955,['119380' '1269127' '1315113' '1355679' '1386228' '181801' '184332']
29550387#1_2.027282,
1463659,
1130665,"['1003745' '10763' '1082388' '1134622' '121950' '1284346' '1288169'
 '1305823' '1313961' '1331947' '1333567' '1348467' '1359685' '1428210'
 '1445914' '1446088' '1477670' '1500726' '151337' '1532053' '1551386'
 '193833' '25085' '347227']"
57868214#1_1.029621,['57868214#1_1.027033' '57868214#1_2.025701' '57868214#1_2.026106']
1116315,['1353617' '142785' '1503541']
1181376,"['1035086' '104269' '104476' '1079165' '1089646' '110032' '1106864'
 '1114892' '1118132' '1135419' '1176333' '1202050' '1232024' '1233374'
 '1238098' '1241069' '1290525' '1291227' '1305060' '132065' '1325730'
 '133678' '1356770' '136352' '1367473' '1387522' '1398029' '1424283'
 '1456905' '1479534' '1553132' '1571795' '176982' '195322' '208675'
 '210818' '216918' '308367' '313918' '339471']"
1522509,"['1007184' '1059717' '1062406' '1097591' '1166602' '1219292' '1230954'
 '1304063' '1344665' '1359239' '1385075' '1445452' '1446033' '1497225'
 '1509450' '1543534' '1571496' '15737' '163959' '240020' '259130' '297277']"
29550387#1_1.026954,
1407716,['1372535']
1323216,
1322597,
118862,['1033185' '1042259' '1055497' '1154154' '1300444']
110737,
30642,['1446287' '183724']
1174601,
59609802_1.022742,
1451526,
1395566,
1098717,"['1032438' '1037228' '106391' '1065080' '1087779' '112988' '1131224'
 '1146890' '1150762' '1196017' '1211798' '1212590' '1223570' '1246903'
 '1311702' '1326375' '135084' '1395479' '1397185' '1417482' '1476189'
 '1530123' '154843' '237802' '272769' '425360' '584640']"
24491335#2_1.023477,
29550387#1_1.024050,
1404564,['1265385']
1077012,
305014,['1379056']
57868214#1_1.025201,
1136126,['1099775' '1349308' '1517168']
1045611,
104592,['1329898' '1419745']
1444904,"['102519' '102724' '1027288' '1028733' '104751' '1059640' '1061916'
 '1095528' '1140275' '1161351' '1182292' '1190569' '1203677' '1212064'
 '1222851' '1230523' '1255507' '1257295' '1272904' '1297016' '1304473'
 '1308491' '1311164' '1327750' '1339665' '1346575' '1347652' '1349462'
 '1357177' '1357856' '1376595' '1413290' '1419261' '1460252' '1492910'
 '1567710' '1574408' '1590497' '167837' '172282' '20391' '208246' '229732'
 '242914' '255519' '285451' '308168' '356115' '389439' '410610' '417545'
 '558083']"
1159222,['1002091' '1048926' '1224671' '1342586' '1431769']
1195498,['114337']
103618,['1454418' '268076']
1117259,"['1104006' '1215050' '1247665' '1276725' '1376595' '1415055' '1467794'
 '1504619' '1563273' '171426' '198179' '389439']"
364488,
194712,
1340091,
59609802_1.030018,
1586795,['120599' '127567' '1327170' '1334464' '13956' '260510']
1563539,['1364918']
1480918,['1268356']
1120436,
1310914,['1000809']
1177286,
29550387#1_1.030876,
1327405,"['1009639' '1012807' '1032789' '1114315' '1220482' '1273945' '131390'
 '1325168' '1391580' '139444' '139472' '1422498' '1430237' '1488065'
 '1508956' '1544222' '1579608' '1579909' '170231' '210258' '239155'
 '280818' '345279']"
1504996,['1040401' '1288385' '1329956' '134499' '1428946' '1452316' '1538928']
29550387#1_1.027297,
1518499,"['1048312' '1103243' '1195212' '1217388' '1229910' '1263112' '1296764'
 '1484748' '1522331' '282286' '290892' '353766']"
1259536,['1470541' '1541275']
1215807,
1533656,
1247055,['1184841' '1361164' '1573996']
57868214#1_1.025182,
1157097,
342534,['1292871' '1345584']
1591713,"['1131406' '121470' '1250519' '1393659' '139761' '1403629' '1405201'
 '1412320' '1543993' '1566451' '362512']"
226159,"['1011237' '1019377' '1022039' '1036832' '1118974' '1193772' '1231995'
 '1240868' '1303051' '131021' '1350250' '1351803' '1367776' '1371086'
 '1400470' '1419326' '143269' '146965' '1506889' '151094' '1517853'
 '1524615' '1530380' '188709' '209694' '404317']"
1021414,
1175764,
1404246,"['1035423' '1036944' '1050995' '113099' '1215866' '1267104' '1276815'
 '1276957' '1282210' '1316683' '1327701' '136215' '1363887' '139444'
 '139472' '1422498' '1427092' '1542412' '1559488' '1567518' '157106'
 '1573259' '175184' '207088' '233815' '237329' '348758']"
24491335#2_1.031099,
1012723,"['1001492' '126434' '1271317' '1339200' '1343351' '1345069' '1346748'
 '1465995' '1553561' '234551']"
1254873,
1274814,['1485722']
203360,['1056390']
263395,
1577630,"['1043283' '1085156' '1092274' '1125331' '1170070' '1238303' '1287282'
 '1395347' '1463639' '147784' '1500667' '339000']"
1388123,
1454664,['1022431' '1520854' '1574502' '217835']
57868214#1_1.029745,
1051757,['1485418']
1213534,
57868214#1_1.021876,
29550387#1_1.024891,
1259529,['1182657']
441664,
1200135,['1169282' '1202645' '1298175' '1539559' '207295']
1215423,['1112916' '1538540' '170323' '189279' '330816']
1555249,"['1006211' '104476' '1115714' '1150774' '1162828' '1171155' '1271816'
 '1364330' '142488' '1453207' '1577566' '179323' '188145' '216974'
 '278307']"
1303711,
1377730,"['1105681' '1109702' '1124653' '113086' '1138124' '1207057' '1215641'
 '1234357' '1266182' '1371448' '142189' '1480604' '1484799' '1557775'
 '167290' '183740' '19564' '214358' '270608' '292454' '355342']"
1053190,"['1001880' '1012799' '1017786' '102248' '1023471' '1034691' '105826'
 '1581062' '176787' '190661' '230042']"
1143538,
1296690,
420044,
120039,['1495514']
28989,"['101599' '1017091' '1030853' '1091422' '1101344' '1283650' '1321868'
 '1410265' '1461130' '1482610' '1520263' '1570821' '17973' '218402'
 '430585']"
1519262,
1363601,
1420533,['170358']
18165,
36329,
138611,
1164786,['1262167' '1281268' '1375756' '1577766' '220450']
1114546,['1437744' '1520384' '188010' '327220']
1291379,
1305292,
1245683,"['1154033' '1208854' '1211904' '1317935' '132683' '137114' '1511654'
 '1541986' '239603' '309506']"
1264394,['1357786' '1369723' '1578745']
1445672,['1053173' '1083971' '1110324' '1357786' '1522628' '1548720']
173636,['1197504']
59609802_1.031963,
1051662,
1397227,['1547947']
1213921,['1018392' '1216361' '1280146' '1321868' '1348554' '1482610']
1428038,
229942,['288332']
1223922,['1474824']
138495,"['1039342' '1070160' '1079208' '1093486' '1139525' '1268172' '1406631'
 '173971']"
305644,"['1018781' '1020985' '103686' '1131838' '1133895' '1136412' '1141159'
 '1177891' '1231252' '124432' '1268294' '1270238' '1303045' '1372484'
 '1457050' '1585094' '166089' '209622' '229958' '265843']"
1325761,
1267616,
26634,['1155761']
1410408,['1298172' '1406509' '1435201' '1519833' '1548605' '205059']
253976,['1474641']
1354193,"['1074774' '1079165' '110032' '1114892' '1135419' '1233374' '1264703'
 '1398029' '1468095' '1478386' '176982' '216918' '308367' '313918']"
1244511,['1223077' '1466095' '1481762' '272915']
29550387#1_1.031488,
368647,
1109230,
1550449,['10251' '1186829' '146290' '183235']
1479652,['1106864' '1296725' '193530']
1524125,"['1043701' '1067386' '1112734' '1146382' '1204628' '1226317' '1234763'
 '1266619' '127273' '1300869' '1316787' '1378812' '1384107' '1392325'
 '1394650' '1405061' '141142' '1448232' '1467341' '150625' '1508334'
 '1529048' '1555828' '1558814' '213047' '243515' '257861' '336818'
 '344274' '471808']"
178328,
1377485,['126358' '1322985' '249675']
262290,"['1048649' '117353' '123533' '1283984' '1419261' '1516632' '1519962'
 '1577899' '161596']"
1103930,
1586089,['1152350']
1052285,
1417998,"['1100601' '1105681' '1119141' '1222780' '1223631' '1239822' '124140'
 '1266182' '1305216' '1376702' '1425558' '1583007' '1586373' '17479'
 '206824' '211503' '250442']"
140173,['1018392' '1216361' '130633' '1308021' '1334865' '147455' '206511']
1210930,
1227262,"['1005383' '1013449' '101953' '1051557' '1140352' '1160006' '127426'
 '128147' '1284888' '1326386' '1339588' '1359376' '1455680' '146566'
 '1570751' '1575689' '164259' '206103']"
1117374,
57868214#1_3.027557,['57868214#1_1.028734']
139716,
1371004,['1043409' '115558']
1433397,['334114']
1156804,['103518' '1453574' '1585788' '335401']
1326190,['1452490']
1015215,"['1082444' '1083541' '1106864' '1118132' '1119141' '1140143' '1143265'
 '1162828' '1171155' '1199292' '1215641' '1225681' '1237405' '1266182'
 '138240' '1386932' '1395949' '1402145' '1436563' '1445537' '1463737'
 '14800' '1480604' '1485335' '1518798' '1542669' '1557775' '1567907'
 '1587818' '199476' '224481' '232188' '278307' '285055']"
1005367,['248541']
237557,['1187476' '1517972']
1283321,
1062379,['1058766' '10971' '1173198' '1208464' '169529' '223321']
158934,['1479891' '193496']
1304791,
1195361,"['1000862' '1005165' '1005452' '1007690' '101770' '1026404' '1027398'
 '1031993' '1034677' '1038422' '1042840' '1043701' '1045893' '1051369'
 '1052649' '1055827' '1058921' '1063606' '1066112' '1067612' '1070871'
 '107128' '1089466' '1096460' '109970' '1101824' '1104320' '110756'
 '1108013' '112662' '1134494' '1136235' '1144642' '1149222' '1160680'
 '1165048' '1166187' '1169383' '117795' '117901' '1184765' '1187218'
 '1191108' '1202891' '1209774' '1224526' '1226317' '1226464' '1228671'
 '1229712' '1237889' '1249561' '1251262' '1253692' '1254105' '1267610'
 '1269186' '1269978' '127273' '1275909' '1277388' '1278183' '1278443'
 '1282491' '1286394' '1290425' '1292468' '1294683' '1294872' '1300568'
 '1304721' '1305650' '1307955' '1308612' '1310034' '1313392' '1313753'
 '1314451' '1314550' '1315238' '1315645' '1316787' '1336430' '1337436'
 '134391' '1345693' '1347218' '1350281' '1350665' '1356155' '1360485'
 '136229' '1371443' '1388909' '1391542' '139561' '1396233' '1398025'
 '1399001' '14017' '1405061' '1405104' '1406521' '1406841' '1407277'
 '141479' '1416713' '1420237' '1423493' '1423701' '1427588' '142856'
 '1432143' '1435660' '1440100' '1445429' '1446570' '1448385' '145452'
 '1455088' '1456411' '1458838' '1463863' '146472' '1469683' '1480006'
 '1487503' '1490890' '1492296' '1497986' '1498579' '1501808' '1502585'
 '1502803' '1504215' '1506370' '1508367' '1518072' '1528412' '1530756'
 '1532200' '153560' '1541425' '1544658' '1556184' '1558834' '1563425'
 '1564300' '156556' '1566234' '1568464' '1569081' '1576041' '1577514'
 '1578379' '1583576' '1584496' '1584571' '1585369' '1585467' '1588371'
 '160607' '162510' '162551' '164712' '173982' '174601' '178720' '187545'
 '193590' '197503' '211438' '213047' '216138' '23131' '231383' '240166'
 '243515' '246622' '249161' '253990' '257861' '266179' '268727' '27003'
 '272141' '277773' '279269' '283048' '302701' '318434' '333791' '334705'
 '349729' '35500' '358828' '36647' '388036' '38858' '48065']"
120300,
1431790,
1205835,['273831']
1011538,['1026726' '1061588']
59609802_2.027911,
1122334,"['1005452' '1007690' '1031993' '1038620' '1046257' '1057928' '1058045'
 '1063606' '1096460' '1117925' '1131107' '1134494' '1160093' '1232601'
 '1233061' '1257320' '1264161' '1278183' '1296976' '1315238' '1323410'
 '1376234' '138106' '1395303' '1411691' '1413672' '141479' '1425649'
 '1455088' '1465637' '1492362' '1577514' '162510' '187545' '193590'
 '194764' '211438' '283048' '402135' '48065']"
1090401,
59609802_2.025757,
1428256,
59609802_1.025927,
1465404,"['1020901' '1032076' '104476' '1046257' '1052783' '1058921' '108694'
 '1105624' '1150774' '1160680' '1162828' '1164931' '1177543' '1184867'
 '120767' '1210907' '1251262' '1269978' '1308612' '1310034' '1360249'
 '137136' '138240' '1383513' '1396233' '1406822' '1427588' '142856'
 '1436948' '1444674' '1444754' '1453207' '1453800' '1469683' '1480006'
 '1482787' '1483484' '1544193' '1565886' '1567253' '157404' '1574236'
 '16776' '177620' '179323' '188145' '240166' '254184' '279269' '426933']"
1017673,['1545106']
1504232,"['1080886' '1131486' '1143211' '1156147' '1188862' '1257781' '1282185'
 '1282911' '1408145' '1430367' '1494202' '1515551' '1573118' '260769'
 '391130']"
1382515,"['1265596' '1315902' '1457552' '1500812' '1502709' '1509043' '197380'
 '257301']"
59609802_1.026238,
1333155,"['1078790' '1195054' '1203205' '1251996' '1290333' '1303198' '1338864'
 '1367152' '1524347']"
1343659,['1121041' '1131176' '1201407' '1366412']
59609802_1.025995,['59609802_1.024222' '59609802_1.029357']
1295951,['1383185' '1507026']
156714,
59609802_2.027971,
29550387#1_1.026479,
1223919,['1083267' '1432144' '361859']
444834,['1091522' '272464']
182146,"['1032372' '1041760' '1059420' '1092717' '1200927' '1404124' '1424587'
 '206736' '282658' '390791']"
1126375,
59609802_2.026202,
1402042,"['1107280' '1162759' '1164793' '1173259' '1298251' '134696' '1591806'
 '334601']"
179868,"['1000809' '1004930' '1010092' '1012353' '1019209' '1026474' '1027957'
 '1039706' '1042092' '1043169' '1047837' '1056171' '1064792' '1069271'
 '1071265' '1076267' '1079636' '1082530' '108864' '1089354' '1091701'
 '1099407' '1099878' '1100343' '110505' '1105542' '1110062' '1117313'
 '1117453' '1119644' '1121246' '1125883' '1126803' '1130477' '1133985'
 '113672' '1137784' '1139600' '1141593' '1147794' '1152939' '1162664'
 '1171782' '1177940' '1179475' '118384' '1187959' '1197044' '1201033'
 '120149' '1207310' '1213711' '1222749' '1234361' '1234745' '1240466'
 '124785' '1253856' '1260099' '1265051' '1270238' '1271577' '1272231'
 '1283980' '1286291' '12872' '1296888' '1301417' '132009' '1323126'
 '1346206' '1358011' '1360567' '1373725' '1377993' '1382770' '1384550'
 '1385024' '1394940' '1417661' '1418180' '1426486' '1427166' '1433965'
 '144755' '1447663' '1452490' '1458471' '1464877' '1482990' '1494560'
 '1531047' '1541986' '1545170' '1545507' '1551637' '155489' '155782'
 '156481' '1565593' '1574089' '1586521' '159040' '1590796' '1592565'
 '162101' '163613' '16774' '17386' '173919' '177629' '189434' '195183'
 '195908' '206992' '21076' '213354' '218187' '23894' '239147' '272544'
 '273732' '276003' '279015' '285517' '330584' '336729' '350479' '362820'
 '42256' '442816']"
216369,"['1105011' '1239405' '1272907' '1318347' '1375173' '1405849' '1536234'
 '177730' '287038']"
1090390,
1406650,['1434858' '335236']
1231818,
1377863,
1560499,['182716']
1074068,['1348385' '1477361']
1482824,
1047411,['1011384' '1032682' '1228386' '1327062' '279026']
180683,
24491335#2_1.029191,
29550387#1_1.029759,
243490,['1494738']
1139343,['1041597']
1130514,['115324' '1231209' '1247576' '1292871' '1402094' '417989']
245633,
1191335,['1128375' '1193994' '1313766' '322752']
1590203,['1073517']
1540509,
207988,
327611,
202052,
1512886,
194490,
1344651,['1129106' '1513595' '1521039']
1444512,
173965,
1487245,
1280577,['188221']
1004510,['1145755' '1220963' '361301']
1226731,
1500248,['138771' '220465' '241033']
1405290,['1015498' '106190' '129637' '1466649' '238368']
1464580,
1334813,
1247899,['1370031' '160822' '247793']
1367834,
294022,"['1073718' '1102903' '110756' '1142877' '1165048' '1204281' '1241706'
 '1267610' '1267665' '1283282' '1286394' '1330614' '1374566' '1383252'
 '1433212' '146472' '150068' '1534379' '155421' '1584496' '213047'
 '257861']"
1377384,"['1021604' '1022714' '1055510' '1059976' '1080886' '1084096' '1090673'
 '1131486' '1143211' '1156147' '1184137' '1188642' '1226683' '1231010'
 '1257529' '1258690' '1296360' '1316776' '132500' '1326876' '1328684'
 '1329062' '1380909' '1430042' '1430367' '1515551' '1521065' '1539979'
 '1546204' '1573118' '1585624' '190559' '260769' '391130' '467066']"
1296497,['1530380']
1032635,['1080997' '120168' '1236698' '1545702']
29550387#1_1.028320,
1084929,
1230161,['316263']
402053,['1183831' '1308829' '1453032' '230490']
1109686,
13599,
226282,
1064623,"['1074368' '108864' '1206377' '1215256' '1336338' '1474516' '1494560'
 '1526712' '1576568' '408182']"
2801,"['1039342' '1070160' '1079208' '1093767' '1139525' '1268172' '1282975'
 '1331292' '1406631' '173971' '193163' '351257']"
100547,['1100460' '1334582' '137914']
329389,['1221029' '1348387' '1523228' '185909' '248863']
1244858,['1163047']
1096701,
1440835,
1267404,['238932']
1270629,
1457967,
1309245,
1325048,['542975']
1448431,['50621']
1252884,
1296701,
1066203,['1104482' '1304587' '1304612' '1342530' '136776' '1497116']
1245409,
1039069,
1387718,['1301821' '1338125']
160526,['1013155' '1057233' '1096951' '1193602' '1400453' '1478655']
250328,['1045610' '111770' '1190811']
29550387#1_2.027221,
1106692,
367279,['1056002']
1172646,
1120784,
1331817,
1316810,['1327401']
1530667,['1358620']
1542691,
29550387#1_2.028270,
1439763,
1396562,"['105335' '1116118' '1190663' '1202455' '1237602' '1265417' '1289283'
 '1291105' '1300477' '1427316' '174128' '188654' '195221' '248070'
 '286332' '32252']"
1080870,
1445700,
365512,
1172265,"['1106864' '123201' '1290525' '1307885' '1445764' '1505927' '1526657'
 '1566879' '1571795' '193530' '411224']"
1087308,
1528521,['1055827' '1065793' '110756']
29550387#1_1.027270,
29550387#1_2.027150,
1274080,['1054952']
1501842,['104811' '1338125' '263577']
1302953,['1243935' '1579992']
1156516,
1189862,
1159180,
1328606,"['1003851' '1077392' '1108310' '1116261' '1123751' '1131506' '1170984'
 '120014' '126172' '1270621' '1425809' '1438527' '14825' '1573578'
 '163145' '179263' '421933']"
237164,['1330850']
1043990,['1037822' '1316776' '1395780' '262807' '298509' '345487']
1224172,
1539758,"['1048960' '106770' '1420154' '143104' '1460909' '1497801' '1518048'
 '1524027']"
1591292,
1512943,['224278']
1290750,
1195063,
57868214#1_2.027027,
1387724,['1035480' '1487462']
1295997,
57868214#1_1.028073,
1459907,
1398005,"['1012807' '1023300' '118476' '1220482' '1295750' '1325168' '1422498'
 '1430237' '286814' '289864' '345279']"
1257826,
57868214#1_1.027573,['57868214#1_1.022434' '57868214#1_1.024972']
1189067,"['104476' '1063939' '1069973' '1082444' '1090140' '1090215' '1106864'
 '1109702' '1109991' '11137' '1124653' '1162828' '116872' '1171155'
 '1174863' '1215129' '1215641' '1239747' '1269200' '1271816' '1272770'
 '138240' '1427456' '1456725' '1480604' '1514781' '1548432' '1557775'
 '1573541' '1584344' '232735' '285055']"
29550387#1_1.026286,
202842,
1248031,
29550387#1_1.028000,
101799,
29550387#1_1.026763,['29550387#1_1.024441' '29550387#1_1.026484']
1241588,['1425558' '1499451']
115837,['1074297' '1143893' '1363114' '152137']
57868214#1_1.025951,
59609802_1.031019,
1071441,"['1067691' '10936' '1120671' '1228924' '1288826' '1333384' '134692'
 '1378232' '1422960' '1471160' '1494290' '1500531' '255173' '336133']"
1488860,['1385343' '1579344']
1300668,['1163685' '248863']
1494814,['1432666']
207633,
1024704,['1126491' '1267811' '1333567']
308130,"['1136475' '1217388' '1229910' '1263112' '142231' '147844' '1522331'
 '290892']"
434197,
1322974,['1216522' '1324747' '292723']
157874,
1111513,
211054,['188301' '196309']
335205,
1023987,['1534750']
29550387#1_1.026939,
1299061,
1200800,
1113486,['1157597' '1243812']
59609802_1.026333,
59609802_2.027641,
286827,"['104476' '1119141' '1162828' '1199292' '1225681' '1237405' '1266182'
 '1293078' '1386932' '1445537' '1480604' '1542669']"
1352387,"['1057928' '1064250' '108679' '1104081' '112268' '1163433' '1168146'
 '1171515' '1177543' '1184867' '1203354' '1209231' '1220422' '122293'
 '1234763' '1264391' '1289715' '1300869' '137136' '1378812' '1382212'
 '1384107' '1444674' '1448232' '1453800' '1455088' '1467341' '1483769'
 '1492648' '1501200' '1503394' '1590898' '187545' '191864' '228572'
 '283048' '299254' '332164']"
1143969,
59609802_1.027216,
206110,['1070205' '1197191']
17811,"['1000533' '1021385' '103196' '1039198' '1049439' '1056071' '1059117'
 '1063539' '106391' '1064181' '1066495' '1075664' '1075982' '10767'
 '1091531' '1093507' '1107656' '112923' '1131224' '1133033' '1145933'
 '1148566' '1154033' '1161847' '1171125' '1173645' '1204569' '1208854'
 '1210470' '1211904' '1212590' '1220313' '1225224' '1250959' '1253448'
 '1277535' '1277828' '1289896' '1298200' '1302004' '1317935' '132683'
 '1337232' '135084' '1353617' '1353801' '1365849' '137114' '1387615'
 '1398811' '139950' '1407316' '1422245' '142785' '1430300' '1446216'
 '1462488' '1463769' '1483616' '1503541' '1506311' '1511654' '1512077'
 '1541986' '1543792' '1561797' '159480' '180322' '207556' '210482'
 '227323' '239603' '244691' '248863' '255552' '278203' '309506' '317249'
 '402345']"
1019353,"['101599' '1017717' '1018392' '1223003' '1229959' '1382444' '1485460'
 '1583342' '17973' '206511' '206892' '249014' '602097']"
120182,"['1114970' '131021' '1317211' '134411' '1371086' '1400470' '143269'
 '1461395' '1535391']"
1329659,"['1049549' '1059939' '106584' '1082551' '1104006' '1153398' '116611'
 '1177171' '1230125' '1230837' '1247665' '1270432' '1276725' '1304473'
 '1306957' '1313191' '1318067' '1355550' '1376595' '1415055' '1439296'
 '1467794' '1489142' '1505565' '1540809' '1563273' '162960' '198179'
 '208841' '215455' '37060' '389439']"
29550387#1_1.032188,
1144401,"['1000809' '1003565' '1026474' '1029583' '1069271' '1079636' '1099407'
 '1117453' '113672' '1179631' '1222749' '1260099' '1271577' '1273188'
 '1373725' '1377993' '1426486' '1447663' '1586521' '189434' '22126'
 '272544']"
57868214#1_3.026459,
1521283,
187168,"['1050602' '107158' '112070' '1170209' '1301290' '1366484' '1432205'
 '1457499' '1538540' '170323' '189279' '278973' '330816']"
57868214#1_2.027565,
290688,"['1006201' '10936' '1111225' '1111453' '1228924' '1283038' '1288826'
 '1330133' '1353051' '1422097' '1480610' '1522352' '1530345' '15519'
 '1553815' '1553847' '175510' '191693']"
165849,"['102408' '1165046' '1191684' '1236381' '1298259' '1477610' '1487853'
 '161114' '169985' '191721']"
279535,['1131309' '127318']
1494607,['1270238' '1343783' '1382770' '1417042' '1458471' '156481' '26340']
1332060,
180229,['1400470']
1470978,
1490298,"['1026225' '103524' '1051705' '1080414' '114343' '1145225' '1146055'
 '1177838' '1202660' '1203681' '1208376' '1210379' '1230318' '1251393'
 '133110' '13836' '1395682' '1416623' '1427493' '1456229' '151515'
 '1548606' '1568966' '1590449' '160646' '166008' '18214' '188523' '197688'
 '208330' '220753' '255488' '275259' '289731' '331706' '383152']"
1142429,['448226']
1209316,"['1038628' '1192778' '1262748' '1311061' '1472850' '1484541' '1518869'
 '246227' '307203']"
1463849,['1282210']
1518928,
