trip_id,0
1245581,
1476572,['165698']
1452829,['1103750' '1214057' '172157' '195008' '475989']
122826,['153788']
59609802_2.026191,
1085726,
1434755,
31348,"['1006886' '1022119' '1047593' '1080459' '1132829' '1161341' '1164036'
 '1168255' '1176478' '1224486' '1331775' '1337386' '1342878' '1431764'
 '1464857' '1499561' '256082']"
1255198,
1141860,['1083030' '1206260' '1214972' '1412001' '1430275' '1475621' '1566638']
1462857,"['1031993' '1045893' '1055386' '1070793' '1079440' '1085343' '1115445'
 '1182203' '120660' '1209774' '1228671' '1304213' '1397470' '1398789'
 '1423701' '1461323' '1522321' '1556184' '1569471' '1585369' '173982']"
1433695,['1277179' '1406077']
24491335#2_1.023761,
1400986,['363290']
1141652,
1459116,['102081' '1091147' '1150229' '1221594' '314341']
1434038,['1079954' '1118729' '1152403' '121891' '1348962' '1383867' '1545486']
1299996,
153324,['1285039' '128930']
1299446,['132225']
1067069,
1437700,"['100563' '1013536' '1026332' '1045306' '1050586' '1074421' '1082712'
 '1085502' '1111016' '1112259' '114656' '114800' '1174193' '1236179'
 '1284351' '1315629' '1322773' '1322793' '1326946' '1336545' '13728'
 '1386991' '1416672' '1442344' '1453752' '1541906' '1544571' '176927'
 '189008' '413714']"
1313540,
1206896,['1312640']
1175060,['1243133']
351796,
29550387#1_2.025922,['29550387#1_1.028125']
1242027,"['1027707' '1068480' '1072282' '1111435' '1133738' '1198747' '1200478'
 '1201191' '1264529' '128228' '130850' '1331832' '1332795' '1333370'
 '1346575' '135628' '1379633' '1450501' '1468625' '1472737' '1477597'
 '1539563' '1549487' '1552292' '1592552' '377784' '473612']"
136684,
1451113,['1508094']
1482197,"['1021394' '1026404' '1057332' '1067612' '1070871' '110756' '1115370'
 '112662' '1132203' '1149222' '117795' '1180485' '1278443' '1293005'
 '1343694' '1393938' '14017' '1420891' '1423701' '1446570' '145452'
 '1487503' '150068' '1530756']"
1379217,
1002875,['1106746' '262580' '419372']
280407,
147888,
1349011,['1383867']
1499406,['1532795' '242626']
1384826,
1127150,['1379595' '157051']
1077158,['1101737']
1182335,
1066506,
1228326,"['102767' '1064441' '109970' '1106269' '1116238' '1121417' '1150018'
 '1184765' '1256979' '1317550' '1318376' '1345696' '1350971' '1352277'
 '1404705' '1418286' '1447461' '1457497' '1463863' '1490422' '1580730'
 '213528' '218819' '310430']"
29550387#1_1.026458,['29550387#1_1.023254']
277899,"['1184991' '1260422' '1317229' '1360256' '1455477' '1474035' '1506361'
 '1518569' '1569260' '1573928' '203066' '263408' '344098']"
1485829,
101846,
1009768,['1101721' '1187760' '1257211' '244691']
1008088,['1064030']
258004,
1515120,['1439188' '1588674' '355049']
1110626,"['100281' '1037334' '1085292' '1091970' '1105526' '1105542' '1136275'
 '1180297' '1193459' '1211236' '1221079' '1230138' '123363' '1310650'
 '1395439' '1418180' '1482990' '1499318' '1513185' '1548010' '159971'
 '170134' '218187' '269443' '369773']"
1102581,"['1048405' '1089938' '1127818' '1169757' '120631' '1224511' '1254487'
 '1267043' '130293' '1306871' '1316460' '135290' '1370166' '1475621'
 '1553504' '1565008' '1566638' '167703' '19222' '252805' '258183']"
1117847,"['100563' '1111016' '1284351' '1314771' '1326946' '1442344' '1461345'
 '1502171' '1522340' '201900' '413714']"
29550387#1_2.028112,
1266903,"['1038422' '1121861' '1365854' '1432143' '1484814' '1500660' '1535050'
 '243515']"
57868214#1_1.029962,['57868214#1_2.028248']
102857,['1116376' '1456711' '1488491' '408048']
1403473,['1204989' '229709']
1126748,
268122,['1249900' '1424587']
134287,"['1006211' '100740' '1013536' '1022506' '102767' '1071174' '1089413'
 '1114205' '1117601' '1132692' '1143327' '1193522' '1204793' '1209616'
 '1211382' '1215385' '1266907' '127930' '1297926' '1305825' '1326946'
 '1344006' '1386991' '1418664' '1476086' '1513924' '1522340' '1534128'
 '1544345' '169046' '251729' '310538' '410562' '769414']"
1537216,
1244987,
1330115,['101495' '1101737']
1343012,"['1037913' '1243590' '1307928' '134134' '1427893' '1490986' '1513837'
 '156095' '341206']"
1206102,['1099378' '1528425']
1308074,"['1000862' '1005452' '1007690' '1016505' '1027398' '1031993' '1038382'
 '1063606' '1067612' '1070793' '1079440' '109970' '1101824' '1106269'
 '110702' '1115445' '1121417' '1182203' '1184765' '1209774' '1224526'
 '1228671' '1253692' '1257320' '1269186' '1292468' '1304213' '1304599'
 '1307955' '1314550' '1315645' '1323410' '1350971' '1398025' '141479'
 '1416713' '1423701' '1431650' '1445429' '1456411' '1487503' '1501776'
 '1506428' '1518072' '1522321' '1529722' '1556184' '1564300' '156556'
 '1568464' '1569471' '1576041' '1585369' '1588371' '173982' '174601'
 '174911' '193590' '231383' '272141' '302701' '333791' '358828' '38858'
 '48065']"
1330878,['1353469' '1478944' '316995']
1045110,"['1021674' '1027223' '1105997' '1132891' '1146784' '116302' '116441'
 '1216664' '1230199' '1237063' '1289640' '1298062' '1301581' '1305935'
 '1324695' '1355475' '142062' '1431217' '143685' '1437403' '1467275'
 '1489404' '152911' '1529532' '1546568' '1554993' '1559475' '1574115'
 '189339' '208540' '221299' '230900' '234962' '27566' '287128' '392063'
 '404238']"
24491335#2_2.027984,
1095798,
57868214#1_1.022522,
1266193,['1304395' '266755']
1005533,
250047,['1241191' '1324292']
1442787,"['101240' '1036894' '1125992' '1216120' '1224343' '1396752' '1402581'
 '1413716' '1434124' '1461805' '1467795' '186412' '291239']"
395940,['1328366']
1260254,"['1037532' '1045306' '1078217' '1088012' '1089646' '110032' '1114892'
 '113211' '1135419' '11795' '1185784' '1198488' '1202050' '1232024'
 '123359' '1238098' '1241069' '1256458' '128645' '1293214' '130512'
 '132065' '1325730' '136236' '136352' '1374763' '1401737' '1442190'
 '1471911' '152604' '1536888' '155710' '156385' '1569479' '1592295'
 '233306' '283081' '308367' '313918' '321573' '397128']"
210503,['1022119' '1105898' '1149015' '1501280']
29550387#1_1.025682,
59609802_2.025812,
1434257,"['1099515' '1247120' '1403389' '1419527' '1584465' '173067' '184348'
 '222638' '248825' '302884' '408196']"
286186,
1210214,['1027223' '1085846' '1546568' '19840' '235711']
111402,['1162376' '1190059' '1567611' '1581502' '30635' '327681']
1364229,['1283566' '1346721' '1392633' '1479677' '1505670' '270647' '346965']
1303993,"['1037294' '1060373' '1061916' '1125988' '11607' '118220' '1208226'
 '1288568' '1290367' '1347652' '1361279' '1434130' '1448485' '1481599'
 '1528699' '1557392' '1567710' '16842' '172875' '221157' '304686']"
1476771,
59609802_1.027347,
1250600,
1036665,"['1011411' '1019889' '1026332' '1032239' '1037532' '1045306' '1048384'
 '1050586' '1072595' '1074421' '1076364' '1080177' '1089646' '109866'
 '1108306' '1112259' '1125146' '114656' '114921' '117525' '1181451'
 '1199624' '1216814' '1236179' '1256458' '1263588' '1263852' '1283362'
 '1305587' '1307741' '1308113' '1316942' '132065' '1336326' '1344006'
 '135055' '1367473' '1369405' '13728' '1387522' '1395001' '1411777'
 '1418664' '1420393' '1453752' '1461729' '1463213' '1509272' '151288'
 '1536888' '1541906' '1569225' '1569588' '1585643' '170088' '190180'
 '196975' '197976' '209589' '233306' '234500' '236323' '245488' '250517'
 '252173' '255428' '321735' '324147' '339471']"
1188271,"['1034238' '1101513' '1126808' '1139726' '1141745' '1234459' '126052'
 '1266346' '1314842' '1432993' '1454431' '1456266' '1472267' '1495656'
 '151556' '21105' '229383' '238333' '340219']"
152860,['1306044' '227817' '252164']
1274037,
29550387#1_1.023053,
1242944,"['1032550' '1075448' '1202899' '1235022' '126136' '127912' '1283070'
 '1321091' '1372896' '177429' '33421' '346181']"
241212,['1005501' '1064752' '167353']
1084716,
287431,"['1067499' '1099515' '1197044' '120149' '1215256' '1403389' '1419527'
 '1442308' '179098' '184348' '249839' '350479']"
1579667,"['106939' '1101665' '1118836' '1149028' '1154572' '1241191' '1324292'
 '180236']"
164207,"['1010012' '1081687' '1116721' '1157625' '1169936' '1294034' '1298779'
 '1320485' '1336391' '1346648' '1355427' '1401250' '147323' '149175'
 '1506063' '1552724' '215958' '305164' '407570']"
1130019,
430382,['1115370']
1249704,['1313016']
1193711,"['1049316' '1356605' '1360256' '1502775' '1573989' '158942' '169833'
 '195430' '280391' '286982' '322629' '510655']"
1136551,['1236681' '1397794']
29550387#1_1.027174,
59609802_1.032028,
286842,['1101721' '1141249' '1166255' '1327314']
1129780,
1469922,
1545888,"['1019879' '1036216' '1037294' '1115665' '1136517' '1197818' '126442'
 '1364816' '1541221' '1553335' '1589244' '231134' '317102']"
1141337,"['100563' '1011411' '1108306' '1125146' '114800' '1155854' '1186432'
 '1322793' '1326946' '13728' '1380049' '1471738' '1536888' '159877'
 '187008' '201900' '27664' '324147']"
1578946,['1150229' '1285979' '1497627' '1514405' '1567595']
1555043,
1375584,['1008589' '1570821']
1289279,
1036101,['1098947' '114835']
1252786,
1291168,
29550387#1_2.027700,
1430105,
1577995,
1305551,
1207623,['226369']
1548667,"['1016505' '1021394' '1064441' '1067612' '1070710' '107187' '1101824'
 '1118674' '1130035' '1292468' '1315645' '139561' '1407277' '1409608'
 '1431650' '1437885' '1443737' '1576962' '1588371' '174601' '225890'
 '257217' '291280' '302701' '349729']"
427619,['1368502' '1466166']
1044141,"['1009565' '1019996' '1029914' '104831' '1048599' '1101694' '112792'
 '1202645' '1229710' '1244162' '1275696' '1295165' '1304553' '1313264'
 '1428557' '1466725' '146789' '1471105' '1477263' '1507401' '1533289'
 '1539559' '1573366' '374618']"
184810,['1233137' '1429651']
1265603,['1047525' '1090225' '1108989' '1141472' '1224511' '1320299']
1070803,"['1017632' '104751' '1049549' '1059640' '1177171' '1223529' '1230837'
 '1270432' '1304473' '1347027' '1349462' '1374246' '1386024' '162960'
 '251375' '389439' '417545']"
1457437,
1176755,['219703']
13009,['1201094' '1369307' '412674']
1560884,
1365611,
1463614,"['100563' '1013536' '1022506' '1023363' '1026332' '1045306' '1048384'
 '1050586' '1053474' '1071174' '1072263' '1072595' '1076364' '1080177'
 '1082712' '1090215' '1096680' '11137' '1114205' '1117601' '1132692'
 '1133192' '114800' '1174193' '117525' '1199624' '1204793' '1218926'
 '1239747' '1266340' '1273011' '1284351' '1288959' '1315629' '1316942'
 '1322773' '1322793' '1326946' '1336545' '1342176' '1344006' '135055'
 '135823' '1374218' '1386991' '1418664' '1427456' '1429415' '1442344'
 '1443762' '1453752' '1461729' '1465540' '1514781' '1534128' '1541906'
 '1544345' '1544505' '1544571' '1569588' '1583680' '186922' '187754'
 '192079' '197976' '202970' '3051' '413714' '769414']"
205329,['1073718' '1088259' '1237240' '1242393' '1351452' '1462341' '1467004']
100431,
1082186,"['1015699' '1017237' '1054169' '1067280' '111637' '1125853' '1166602'
 '1168519' '1184270' '12090' '1247408' '1262416' '128535' '1316921'
 '1336458' '133866' '1354453' '1359239' '1370735' '1376322' '1403455'
 '1405793' '1446033' '1458059' '1471105' '1498347' '1507401' '15094'
 '1509450' '1542251' '1543534' '1571496' '15737' '1576493' '1577587'
 '163962' '171470' '191838' '214899' '264884']"
1276717,['1380867']
1231547,
1147417,"['1002713' '1006247' '1118967' '1172283' '1191477' '1192717' '1224020'
 '1294474' '1295507' '1330520' '1344631' '135497' '1364715' '1372774'
 '1390740' '1414026' '1438065' '1444599' '150236' '151797' '1518424'
 '1546738' '1564881' '163402' '197366' '210796' '2348' '254843' '256461'
 '354555']"
1106001,"['1048384' '1074421' '1076364' '1174193' '1315629' '1316942' '1322773'
 '1326946' '1336545' '135055' '13728' '1377013' '1400975' '1418664'
 '1429415' '1439181' '1442344' '1453752' '1461729' '1465540' '1515427'
 '1522340' '1534128' '1544505' '1544571' '197976' '209589' '410562']"
57868214#1_1.023252,
1427327,
225783,['1201848' '1259702' '1320430']
1026612,['1138005' '182061' '250168']
296897,['1173109' '1468720' '175180']
269015,['1032533' '187918']
1353936,
1539142,['1383294']
1459807,
24491335#2_3.028206,
1014838,['10348' '1146455' '1284820' '1501200']
1002069,"['1045950' '1067458' '1067678' '1078484' '1090151' '1127876' '1203293'
 '1211416' '1211898' '1223552' '1236829' '1251453' '1312140' '1313628'
 '1339669' '1368808' '1439095' '1486642' '1521959' '1557911' '1574572'
 '223271' '258135' '263533' '29812' '309468' '387768']"
1125031,
1181743,
1384218,
1269690,
115090,
1039572,['1064205' '1321768' '138711' '426348']
223309,
347952,['1435086']
119121,"['1047819' '1090048' '120154' '1336949' '1343478' '1494884' '1555288'
 '1578669' '356367']"
108654,['1415239' '1422626' '238948']
119539,"['1038072' '1083030' '109342' '1186432' '1198332' '1237095' '1278236'
 '1430275' '147393' '1585030' '187008' '200545' '212136' '234500']"
230600,['1142981' '1400700' '1425128' '165438']
1218812,
113583,['1488449']
1200166,
1145271,"['1064441' '1067612' '1101824' '1121417' '1187218' '1253692' '1292468'
 '1305650' '1307955' '1313753' '1314550' '1315645' '139561' '1407277'
 '1437885' '1447461' '1456411' '1487503' '1508367' '156556' '1576041'
 '1585369' '1585467' '1588371' '174601' '174911' '227262' '246622' '2632'
 '272141' '302701' '349729' '358828' '38858']"
287750,
1453426,
1263651,
1437195,['1093058']
1377146,['1588644']
1273486,
57868214#1_1.023091,
1130752,
1313224,
357070,['1009131' '535893']
1514194,['120660' '1523557' '202112']
199122,
391023,
1414941,"['1069535' '1069954' '1137371' '115950' '1418947' '1500269' '1589036'
 '170960' '23041' '313059' '325177']"
102343,
57868214#1_2.026009,['57868214#1_1.026691' '57868214#1_2.026694']
358532,['28053']
1487910,['122077' '1374846']
1464016,"['1002030' '1047819' '1064752' '1072565' '1105624' '1494884' '1555288'
 '1578669' '221388']"
111860,
125727,['1052568' '1184197' '123115']
1091385,
1119355,['1116376' '1574408']
1205251,['1442059' '1461189' '152738' '226360']
179511,
216467,"['1013870' '1027957' '1042092' '1043169' '1064792' '1089354' '1130477'
 '1137784' '1162664' '1214742' '1296888' '1306871' '130825' '1400720'
 '1417661' '1458640' '1482955' '1530526' '195183' '203276' '206992'
 '333970']"
1009512,['1407130']
1519888,['1215169' '1411373' '1490161' '1493521' '23620' '254946' '317253']
1489469,"['102767' '1041361' '1096752' '1116238' '1317550' '1392220' '1455164'
 '1544345' '353871']"
1140558,
371268,['1355209' '1524638']
1425437,['1024266' '104167' '1378444' '16842']
1178712,
1425305,
1229365,['1553724' '1563475']
1530033,"['1037131' '1062406' '111637' '1122425' '113376' '1198201' '1219292'
 '1228407' '1296253' '129845' '1350232' '1374904' '1417469' '1417971'
 '1431476' '1470074' '1526100' '1535805' '178480' '224749' '268588'
 '331043' '336327' '346670']"
1150620,['1357264' '1499554' '303006']
1373571,
1068876,['1007494' '213653']
59609802_2.027628,['59609802_1.024341' '59609802_1.025529']
442074,['1145223' '1231620' '128595' '1530710' '1565179' '363426']
1009015,['1138475']
1243194,
1571199,
1036140,"['1055642' '1096087' '1216664' '1223796' '1230199' '128956' '1347778'
 '1440212' '1546568' '1548282' '1554993' '1559475' '1574115' '1576231'
 '161458' '190726' '234962' '236965' '263043' '409422']"
202614,['1294303' '1343526']
59609802_1.024838,
1561542,['1115800' '1241191' '129043' '1324292' '145177']
1011171,['1118729' '1229959' '1283650' '1443714' '1578440' '17973' '430585']
1580811,['31217']
1350871,"['103749' '1055074' '1101665' '1115800' '1131176' '1183831' '1239569'
 '1241191' '1289758' '1308829' '1350057' '1413457' '1464472' '1543283'
 '156515' '230490' '250298' '287757' '308376' '309675']"
1166811,"['1034238' '1049895' '1064574' '1066307' '1101513' '1126808' '1139726'
 '1141745' '1163587' '1182219' '1190974' '1221832' '1224984' '1234459'
 '126052' '1266346' '127704' '1301614' '1314842' '133107' '134038'
 '1394244' '1432993' '1448873' '1454431' '1456266' '1472267' '1495656'
 '150964' '151556' '21105' '229383' '238333' '265560' '266437' '305691'
 '30648' '340219' '359325']"
1287536,['1574578' '242170']
1002578,"['1134948' '116790' '1193252' '1205136' '1232881' '1295252' '1326413'
 '1332268' '1392592' '1461203' '1480695' '1523343' '1574910' '161977'
 '261739' '264616' '301834']"
238769,
1209257,"['111637' '115942' '1184270' '1304063' '1336458' '1370735' '1455020'
 '1471105' '1498347' '1507401' '1542251' '1564944' '1571496' '1577587'
 '163962' '191838']"
1275087,['1090583']
1036572,"['1004274' '1032550' '1035894' '1065196' '1075448' '114835' '115787'
 '1202899' '1237622' '127912' '1283070' '1290989' '1294775' '1321091'
 '133095' '1372896' '1429935' '1430590' '1445087' '1529121' '1544701'
 '157611' '170651' '315348' '33421']"
118280,['103321' '1068279' '226127' '411492']
1092001,['1361686']
435481,['1469014' '1591014']
57868214#1_2.027909,
1259248,
291378,['1058408' '1563124']
201819,['1147749' '1250402' '1310077' '162768']
1318576,['1065126']
1259228,"['1284935' '1285702' '1337671' '1361213' '1382447' '1419527' '1420451'
 '1449787' '1464877' '179258' '475297']"
172629,['1273869' '1274381' '1490161' '1545199' '23620']
1440791,
182264,['1030361' '1092051' '139395' '1423970' '18734']
152808,['1188695' '1198209' '1386039' '1510886' '1567001' '355193']
1552874,['1326268']
59609802_1.022441,
319504,
1553612,['1528529']
1361369,
14581,
1203813,"['1067010' '1071906' '109139' '1129520' '1287456' '1299467' '1314730'
 '137136' '1422703' '1433825' '1435628' '1437885' '1516810' '157019'
 '181231' '189102' '228572' '230850' '281083' '390399']"
301475,"['1000604' '1023197' '1075837' '1077731' '1111476' '1149743' '1255898'
 '145554' '145679' '1461189' '1516733' '1589617' '163646' '208884'
 '357223']"
1271547,['102258' '1072865' '1484808']
1353997,['1298127' '1472737' '396295']
221348,['100175' '1530070' '227718']
1273131,
59609802_1.031991,
59609802_1.024200,
21150,['1592404' '178042' '522907']
1495160,
241340,['1269846']
1470703,['1006160' '121942']
1390574,
1368128,"['1073718' '1111442' '114825' '1167315' '123724' '1237240' '1283697'
 '1338641' '1338756' '1347218' '1351452' '1420070' '1456505' '1462341'
 '279910']"
116187,['1202690']
1380312,['1515356']
268106,"['1011411' '1032239' '1045306' '1063939' '1090048' '1094568' '1109702'
 '1110519' '1112259' '1117601' '1130567' '1181451' '1186190' '1186224'
 '1194991' '120154' '1204848' '1215641' '1216814' '1220110' '1220701'
 '1223227' '1237326' '1245902' '1246636' '1263588' '1276242' '1293550'
 '1303309' '1305587' '1313715' '1322467' '1329758' '1340710' '1340833'
 '1344006' '1345973' '135055' '1374216' '1377013' '1378386' '1387590'
 '1400975' '1401627' '1401737' '1416672' '1418664' '1427456' '1435568'
 '1463213' '1463655' '1485335' '1519495' '1529580' '1536888' '1549845'
 '1565872' '1568352' '1576218' '1581400' '159177' '15978' '166646'
 '176927' '17882' '189008' '196975' '197976' '199200' '214358' '236323'
 '250517' '252173' '255428' '255554' '258530' '283081' '288490' '29752'
 '315531' '356367' '453029']"
57868214#1_3.028231,['57868214#1_1.022937']
1515955,
1451399,
1097851,['1327314' '1337875' '1518569']
1492438,
212578,['340989']
1486181,
59609802_1.025833,
1091220,
114376,"['1000337' '1146466' '1352518' '1368978' '1372134' '1397194' '1447344'
 '1519408' '1569379' '1578078' '1579212' '187669' '217764' '273357']"
1223762,['1121461' '112660' '1431664' '1459698' '1495290' '166762' '27641']
1449348,['1334865']
1113399,"['1000337' '1368978' '1372134' '1397194' '1544107' '1579212' '187669'
 '217764']"
1542182,['1258415']
477796,['1160493' '132500']
1501960,
354524,
1285178,"['1052019' '1106269' '1121417' '1333529' '1345696' '1350971' '1437851'
 '1501505' '1576041' '213528' '218819' '261580' '305607']"
162012,['1375993' '1518597' '1558186']
116496,
425228,['1112052']
29550387#1_1.023141,
256126,
1226844,"['1042450' '109914' '1117392' '1145534' '1164839' '1172511' '1285466'
 '1288203' '1304905' '1335892' '1386039' '138704' '144877' '1521293'
 '1539393' '1549980' '1567577' '192221' '206928' '269267' '355193']"
59609802_1.030969,
59609802_2.025872,['59609802_2.027537']
1213779,
59609802_1.031757,
147161,
1121249,"['1014003' '1017237' '102682' '1072046' '1073373' '1102015' '1159598'
 '1175986' '1186951' '1200726' '1249741' '1262416' '1336458' '1344665'
 '1346928' '1348869' '1369356' '1370735' '1395285' '1403455' '1405793'
 '1416694' '1448439' '1455020' '1469051' '1470235' '1471105' '1477263'
 '1498347' '1507401' '15094' '1542251' '1564944' '1570001' '1571496'
 '1577587' '1587263' '160572' '163962' '191838' '217816' '232842' '289993'
 '298013' '344628']"
381174,"['100097' '1088012' '1169936' '1170439' '1285702' '1310055' '1393791'
 '1560342' '1592' '203304' '215958']"
1110695,['1089082' '1125018' '1342878' '1417655' '1428685' '286982' '30043']
1241334,['1177152' '1576873']
59609802_1.023300,
1297716,['1020580' '1275328']
216859,['1194439' '1374528' '1442468' '241063']
1482415,"['1002030' '1047819' '1056897' '1058921' '1064752' '1079844' '1142164'
 '1157292' '120767' '1231249' '1231329' '1427748' '1447604' '149686'
 '1528252' '1578669' '167353' '169046' '191403' '230850' '323846']"
1308451,
1488341,"['1025291' '1074756' '1127330' '1160138' '118641' '1268597' '13177'
 '1417291' '1435086' '248840' '421845']"
1495196,"['1044064' '1051745' '1070541' '1094309' '1171480' '1216356' '1221887'
 '1301366' '1303466' '130836' '1309419' '1328677' '1411373' '1478273'
 '1545199' '265963' '278999']"
1187300,"['1104532' '1138561' '1141745' '1177487' '1219643' '1234459' '1292120'
 '1320058' '1338367' '1344957' '1359054' '1441558' '1498748' '1536606'
 '164055' '229383' '240622' '264131' '266437' '340219']"
1466861,['1198705' '1210305' '1318002' '1492177' '1555101' '158126' '249675']
1292304,"['1027957' '1064792' '1082530' '1234361' '1280678' '1433834' '1530526'
 '203276' '285387' '333970']"
1088376,['1059565' '1069424' '1257385' '1452654' '257768']
1346657,"['1032613' '1064441' '109970' '1121417' '1345696' '1447461' '1457497'
 '213528' '218819']"
1443925,
1526317,
102406,"['100740' '1089413' '1178151' '1248651' '1256979' '1266907' '1338573'
 '1345696' '1557529' '29175' '3051' '310538' '441229']"
1103528,
220728,
442595,['1311599']
1336309,"['100655' '1021187' '106236' '1065932' '1067838' '1097601' '1134948'
 '1187510' '125670' '1301193' '1332268' '1373601' '1391903' '1393869'
 '1426840' '1456302' '1463947' '1493471' '1498210' '1516135' '1539782'
 '1577970' '1581133' '1588668' '16406' '172209' '18263' '224886' '233607'
 '233937' '269362' '381048' '460123' '522907']"
13714,
333673,"['100133' '1029914' '1328803' '1373703' '1409458' '1466725' '14856'
 '1518512' '1530605' '1546027' '298896']"
348100,"['1024419' '106460' '1155171' '1260422' '1317229' '1381613' '1470144'
 '1474035' '1506361' '1573928' '185135' '215934' '344098']"
1119152,['1297016' '1567710']
1458433,"['1078217' '1088012' '112097' '1130766' '1149741' '123359' '1293322'
 '1441770' '147323' '154523' '156385' '1569479' '321573' '343116']"
59609802_1.023076,
1264763,"['100119' '1016254' '1037824' '1045907' '1051931' '1080473' '1098478'
 '1133493' '113800' '1145534' '1164839' '1173109' '1188695' '1196913'
 '122924' '1231479' '1237488' '1248359' '1250792' '1271043' '1277067'
 '1278456' '1284741' '1291774' '1297116' '129730' '1310862' '1328585'
 '1331478' '1385696' '1386039' '141080' '1426765' '1434663' '144438'
 '144877' '1452599' '1468072' '1468720' '1473183' '1533099' '1549956'
 '1556102' '1584676' '1586651' '160016' '162776' '175180' '258344'
 '292542' '303691' '332209' '339232' '425071']"
1283867,
1033557,"['1048405' '1110653' '111541' '120631' '1254487' '1267043' '1279612'
 '1288876' '1306871' '1316460' '135290' '1400720' '1433967' '1442190'
 '1447155' '1460471' '1530526' '1539693' '19222' '252805' '432396']"
1236273,
1360701,['1289317' '181497' '199283']
1384141,['1317180']
1290913,['108228' '1366337']
1305520,['1435043']
358387,
172070,
24491335#2_1.031710,
229855,['1135294' '1281035' '1339407' '1479677' '1505011' '346965']
1462398,['1117040' '1147749' '1235969' '1274484']
1258668,['1232102' '1302273' '1307326' '1456882' '1534549' '225532']
1105615,['1009118' '1271242' '130496' '1460617' '1557244' '238640']
1088768,"['1026904' '1029272' '1050881' '1055386' '107899' '1083838' '1089466'
 '1094441' '1188477' '120660' '1209774' '1212850' '1248651' '1261719'
 '1278183' '1300525' '1304652' '1305650' '1314550' '131576' '1317550'
 '1376234' '1386235' '1397470' '1401816' '1402262' '1407472' '1461323'
 '1463863' '1465637' '14846' '1498251' '1501776' '1543227' '1549'
 '1556184' '1562473' '1564300' '1585369' '194764' '202112' '218813'
 '272141' '283587' '288242' '310538' '358828' '38858' '453104' '457523']"
1557826,['1017632' '1068480' '128228' '1355664' '1468625']
1149540,['1485021' '1499827' '1567734']
1267623,"['1033841' '1037294' '1062574' '1082522' '1098077' '1136517' '116380'
 '1177036' '1188695' '1198111' '1223476' '1246155' '126442' '1329431'
 '1386039' '1397940' '140543' '1510886' '152768' '1541221' '1567001'
 '231134' '285740' '309468']"
419313,"['1016959' '1024216' '1069954' '1131785' '1262330' '1418947' '1481183'
 '313059' '323592']"
1359803,['1356219']
111053,"['1000604' '1024734' '1077731' '1149743' '1179308' '1211360' '145679'
 '1461189' '163646']"
1365108,
295470,
1552593,
1272186,"['100702' '103686' '1043754' '1064058' '1092083' '1103642' '1108306'
 '1110653' '111541' '1118053' '1125146' '1131968' '113211' '1133895'
 '1138257' '1157625' '1185784' '1200433' '1202131' '121895' '1221079'
 '1231252' '1233272' '124432' '1247274' '12490' '1267043' '1268294'
 '128645' '1286819' '1315108' '1317984' '1346648' '1355427' '1377774'
 '1397031' '1400732' '1405890' '1417663' '14306' '1439161' '1446410'
 '1460471' '1466182' '147323' '148057' '1515969' '152604' '1553150'
 '1572266' '1577695' '166089' '180110' '209622' '230188' '234500' '258183'
 '265843' '42687']"
1407982,
1589955,
1487691,
1355413,['1237128']
1499055,['1109663' '1313212' '1397888' '1417366' '1510554' '1573852']
1151536,['386300']
1123729,
1400663,
1188907,"['1038072' '1083030' '109342' '1198332' '1206260' '120631' '1278236'
 '1412001' '1430275' '1475621' '1565008' '261555']"
1575179,
1085037,['10426']
1271305,"['1045306' '1063426' '1078217' '108962' '110032' '1114892' '1126491'
 '1130766' '113211' '1160983' '1202050' '1232024' '1241069' '1264703'
 '128645' '1291227' '130512' '1307623' '132065' '1325730' '1356770'
 '136352' '1367473' '137376' '140512' '1441770' '147323' '1536888'
 '1569479' '159877' '185317' '199556' '252173' '308367' '38281' '397128']"
1421794,
1567750,"['1013998' '1016829' '109866' '1108342' '1134788' '123359' '1252508'
 '1307741' '1310650' '1325730' '1366557' '1395001' '14306' '148057'
 '1570895' '161744' '208785' '246198']"
1442105,['1287019' '1496791']
1504686,['182336']
1487263,"['1064441' '1070710' '109970' '1101824' '1150018' '1187218' '1277388'
 '1313753' '1352277' '139561' '1399001' '1407277' '1429632' '1431650'
 '1447461' '1457497' '1526107' '156556' '1585467' '1588371' '174601'
 '212775' '213528' '246622' '2632' '302701' '338707' '349729']"
33292,['1264494' '1276018' '1412191' '1452713' '145473' '1535050' '214755']
1422406,['112901' '169298']
1452172,
29550387#1_2.027389,
1411418,
1375589,['1162931' '1337671' '136199' '1386732' '1483882' '1527310' '179258']
132618,['281139']
1549594,"['1125146' '1131873' '1148982' '1202131' '132978' '136744' '1439557'
 '253287']"
1141086,['1314533']
24491335#2_1.031671,
1192697,"['1006402' '1070444' '1090787' '1113099' '133464' '1436957' '1476269'
 '152680' '1585164' '177981' '193920' '237960' '243136' '312739' '360264']"
1526276,['1185940' '1527623' '224886']
288515,"['1014003' '1072046' '1086126' '1102015' '1122425' '115942' '1159598'
 '1186951' '1247066' '1336458' '1348869' '1355892' '1370735' '1410133'
 '1416694' '1455020' '1458554' '1469051' '1470235' '1471105' '1477263'
 '1507401' '1542251' '1564944' '1570001' '163962']"
1298329,['116510' '1236322' '178199']
1503496,['192072']
1389206,['1001618' '116724' '1331622' '1428685' '280391']
287670,
1192333,['1141917' '1311059' '219988']
1137071,['1202188']
59609802_1.027509,
29550387#1_1.024285,
